Name,Formula,Area_Blank,Area_1_2,Area_1_1,Area_100_2,Area_100_1,Area_25_2,Area_25_1,Area_873_2,Area_873_1,Area_50_2,Area_50_1,Area_Std1,Area_Std2,Area_Std3,Group_Area_NaCl_1,Group_Area_NaCl_25,Group_Area_NaCl_50,Group_Area_NaCl_100,Group_Area_NaCl_400,Group_Area_Std1,Group_Area_Std2,Group_Area_Std3,Ratio_NaCl_1,Ratio_NaCl_25,Ratio_NaCl_50,Ratio_NaCl_100,Ratio_NaCl_400,Ratio_Std1,Ratio_Std2,Ratio_Std3
Citric Acid,C6 H8 O7,19316.91129,481812.4601,852560.965,1902707.217,838542.4617,531479.3899,518293.5614,12757190.11,41457028.18,644520.7256,1291405.843,7121099233,1049158351,9379103.457,667186.7126,524886.4756,967963.2841,1370624.839,27107109.14,7121099233,1049158351,9379103.457,8.493,6.681,12.321,17.446,345.042,90643.254,13354.557,119.385
PEG-4,C8 H18 O5,1114186.54,12126347.44,9031866.384,5059608.654,5694340.28,5648710.768,7927981.802,680726.1317,898216.6406,6942118.068,6706069.662,1719627.226,2296093.494,2474747.474,10579106.91,6788346.285,6824093.865,5376974.467,789471.3861,1719627.226,2296093.494,2474747.474,3.709,2.38,2.393,1.885,0.277,0.603,0.805,0.868
,C H Cl3 O P2,8857.485494,83476.33403,80788.08732,106286.9171,87366.0897,67576.41841,81019.74374,35545694.44,26397909.13,63875.13463,75054.89381,429288.312,123918.1105,68791.53323,82132.21067,74298.08107,69465.01422,96826.50342,30971801.79,429288.312,123918.1105,68791.53323,9.697,8.772,8.201,11.431,3656.554,50.682,14.63,8.122
,C H Cl3 O P2,13206.81773,71539.60498,70584.19094,123813.1229,159109.257,91235.20436,101664.9178,52985929.5,1764321.061,77792.13361,94218.44825,675440.1632,210418.1863,108372.1885,71061.89796,96450.06109,86005.29093,141461.1899,27375125.28,675440.1632,210418.1863,108372.1885,5.062,6.87,6.126,10.077,1950.004,48.113,14.989,7.72
,C5 H14 N O P3,12489.75306,116568.6884,125837.3611,119301.8424,191862.9517,86281.58544,96145.01722,170451264.4,20664644.22,93251.52827,75202.10459,638767.1137,198993.5228,102488.1163,121203.0247,91213.30133,84226.81643,155582.397,95557954.31,638767.1137,198993.5228,102488.1163,6.552,4.931,4.553,8.411,5165.962,34.532,10.758,5.541
D-(+)-Glucose,C6 H12 O6,10453.67555,10121244.96,6640420.364,8106681.7,20381494.34,14726114.51,15920271.89,3876064.487,10004390.61,8405118.389,9411988.339,7062997.226,20166791.02,35974759.78,8380832.661,15323193.2,8908553.364,14244088.02,6940227.548,7062997.226,20166791.02,35974759.78,965.657,1765.571,1026.462,1641.234,799.668,813.813,2323.66,4145.088
diethylcarbamazine,C10 H21 N3 O,25239.82601,21875876.69,17332106.34,21039033.33,14706568.71,41499658.11,44274031.27,4223449.237,2777363.889,16906587.27,46599222.18,24130.81931,23212.47245,23306.17898,19603991.51,42886844.69,31752904.73,17872801.02,3500406.563,24130.81931,23212.47245,23306.17898,794.178,1737.391,1286.343,724.046,141.805,0.978,0.94,0.944
11-Aminoundecanoic acid,C11 H23 N O2,2780758.562,17623762.3,25851083.03,16796966.41,29086861.6,18558832.56,20593024.5,186612.2114,224149.3928,22775779.3,38890384.43,149975.1527,1388121.939,985364.1634,21737422.66,19575928.53,30833081.87,22941914,205380.8021,149975.1527,1388121.939,985364.1634,70.817,63.775,100.449,74.741,0.669,0.489,4.522,3.21
DA9185000,C12 H10 O S,33489.21871,374859.8918,299183.2172,292183.4328,363935.5545,572627.6967,424038.2192,124681.1528,61899831.25,358712.1832,484940.4762,57582886.72,613013.1668,3086008.95,337021.5545,498332.9579,421826.3297,328059.4937,31012256.2,57582886.72,613013.1668,3086008.95,23.78,35.162,29.764,23.148,2188.224,4063.047,43.254,217.749
DA9185000,C12 H10 O S,507055.6044,1220687.598,753797.2583,846475.2351,965089.0759,1201448.641,1604136.395,329668234,20674426.99,1057946.432,1058041.409,1057422.772,1631182.492,4125597.585,987242.4284,1402792.518,1057993.92,905782.1555,175171330.5,1057422.772,1631182.492,4125597.585,17.068,24.252,18.291,15.66,3028.472,18.281,28.201,71.326
DA9185000,C12 H10 O S,19188.33123,250067.3029,170561.42,3031309.568,2520342.799,310027.3851,298582.0159,356402.9436,178924.6187,161029.9882,264428.2934,259572.6478,12786377.49,11432378.63,210314.3614,304304.7005,212729.1408,2775826.184,267663.7812,259572.6478,12786377.49,11432378.63,8.043,11.637,8.135,106.153,10.236,9.927,488.976,437.196
N-acetyl-L-2-aminoadipic acid,C8 H13 N O5,60030.58188,121961893.4,121257900.8,148691561.9,130081214.6,139211860.3,126793304.5,48343975.22,61621869.76,115380870.7,126418025.6,395429.2543,1988356.18,955281.4323,121609897.1,133002582.4,120899448.1,139386388.2,54982922.49,395429.2543,1988356.18,955281.4323,2482.554,2715.125,2468.051,2845.445,1122.426,8.072,40.59,19.501
"4-Oxo-3,4-dihydroquinazoline-2-carbohydrazide",C9 H8 N4 O2,8508.062487,41368.65075,44188.32989,85233.99254,109532.1474,55534.92301,533629.3328,352048838.8,42198152.32,62345.88832,64860.77024,380130.273,171752.3761,84286.38565,42778.49032,294582.1279,63603.32928,97383.06995,197123495.5,380130.273,171752.3761,84286.38565,0.465,3.205,0.692,1.059,2144.599,4.136,1.869,0.917
,C3 H4 Cl N7 O2,10410.91584,31525.84401,37468.71516,39813.36955,73964.55043,32711.92353,37244.29407,2194423.831,412042.5008,28213.30974,44120.85736,21126843.78,138748.5486,38472.72239,34497.27958,34978.1088,36167.08355,56888.95999,1303233.166,21126843.78,138748.5486,38472.72239,3.328,3.375,3.49,5.489,125.74,2038.381,13.387,3.712
,C3 H4 Cl N7 O2,13654.65873,98361.45054,91847.95508,151109.5588,175022.6136,119507.1003,118192.9484,24526600.83,47985739,87451.61686,89282.15026,985615.8251,175266.9017,153295.8369,95104.70281,118850.0243,88366.88356,163066.0862,36256169.92,985615.8251,175266.9017,153295.8369,7.528,9.408,6.995,12.908,2869.953,78.019,13.874,12.135
"3,5-Dihydroxyphenyl dihydrogen phosphate",C6 H7 O6 P,29435.64187,3016399.268,3161922.154,815183.9544,6179686.414,2884961.028,2201035.813,295140.3572,874822.6609,1606504.128,1329910.194,39587514.77,2165952.73,1976814.579,3089160.711,2542998.421,1468207.161,3497435.184,584981.509,39587514.77,2165952.73,1976814.579,96.352,79.317,45.794,109.086,18.246,1234.744,67.557,61.657
,C6 H11 N O7,13916.42677,123699.5111,120066.8911,266161.3522,283689.8774,449500.952,293964.0642,61194.06591,54813.46138,229105.5442,158868.8729,61265449.34,9186327.273,1125537.966,121883.2011,371732.5081,193987.2086,274925.6148,58003.76364,61265449.34,9186327.273,1125537.966,10.045,30.636,15.987,22.657,4.78,5049.079,757.074,92.759
tolonidine,C10 H12 Cl N3,13109.74537,959052.1511,1120397.457,11469947.62,1474039.384,1591970.906,4743301.945,297137.3295,130204.5431,15135515.31,15584520.61,183413.4142,1751571.225,1895918.374,1039724.804,3167636.426,15360017.96,6471993.504,213670.9363,183413.4142,1751571.225,1895918.374,57.039,173.774,842.639,355.049,11.722,10.062,96.09,104.009
,C4 H6 N2 O8,144452.5393,580495.0971,606532.2694,19517539.21,27119945.24,13448389.12,13151743.81,9488651.907,11070408.46,2370931.294,2237569.346,1876818.595,49667640.86,57639973.2,593513.6832,13300066.46,2304250.32,23318742.23,10279530.18,1876818.595,49667640.86,57639973.2,7.184,160.989,27.891,282.258,124.427,22.718,601.195,697.695
N1-(2-cyclohex-1-enylethyl)-2-methylhydrazine-1-carbothioamide,C10 H19 N3 S,20208.18879,191351.8519,192965.4807,353743.322,279154.7772,140324.3389,212685.3446,55389321.97,40284970.43,138153.5302,155853.6041,1481900.223,257319.4518,142847.5592,192158.6663,176504.8418,147003.5671,316449.0496,47837146.2,1481900.223,257319.4518,142847.5592,10.858,9.973,8.306,17.88,2702.949,83.732,14.539,8.071
,C3 H3 Br O4 S,16220.57174,126011.1179,112625.4966,140910.9132,207911.9601,179088.4041,150179.7682,47723208.56,43966836.48,134297.4875,151178.5974,1170827.666,245688.0144,241837.4992,119318.3073,164634.0861,142738.0425,174411.4367,45845022.52,1170827.666,245688.0144,241837.4992,7.934,10.948,9.492,11.598,3048.521,77.856,16.337,16.081
,C3 H12 N3 O2 P3,14357.83165,80714.67412,76799.00962,96856.5889,132507.9574,69309.15629,101127.5789,2254019.714,5371320.376,61740.94791,69982.31005,32780530.72,94788.30295,53963.26444,78756.84187,85218.36758,65861.62898,114682.2732,3812670.045,32780530.72,94788.30295,53963.26444,5.837,6.315,4.881,8.499,282.553,2429.328,7.025,3.999
2-C-methylerythritol 4-phosphate,C5 H13 O7 P,89794.38744,10366567.61,6269528.798,161138547.6,331814091.6,118950603.3,122811740.7,1139676116,535911168.3,102565710.2,125108870.6,195817373.3,502339691.2,474597472.3,8318048.204,120881172,113837290.4,246476319.6,837793642.1,195817373.3,502339691.2,474597472.3,972.957,14139.393,13315.474,28830.176,97996.181,22904.632,58758.349,55513.359
,C9 H15 N O5,39672.08042,803907.9201,954716.9494,14057283.35,14391182.67,2321108.805,3012777.529,6405333.199,584414.6754,5857069.954,6424877.982,218155.9238,1159491.687,689039.0105,879312.4347,2666943.167,6140973.968,14224233.01,3494873.937,218155.9238,1159491.687,689039.0105,22.395,67.922,156.4,362.267,89.008,5.556,29.53,17.549
,C8 H6 N6 O2,19137.58637,174370.3379,174087.5865,847112.3628,1537980.015,425619.8438,11174165.84,177477352.9,301502241,630145.8933,308397.9451,1381382.601,289871.1385,285328.1687,174228.9622,5799892.841,469271.9192,1192546.189,239489797,1381382.601,289871.1385,285328.1687,9.82,326.886,26.448,67.213,13497.799,77.856,16.337,16.081
2-Acetamido-2-deoxy-D-gluconolactone,C8 H13 N O6,332955.2264,10649654.22,9201620.566,20017441.43,39736621.29,25031750.54,21301920.03,3681347.035,6586277.359,14741532.16,18953706.63,62638257.09,11126291.14,2003720.31,9925637.391,23166835.29,16847619.4,29877031.36,5133812.197,62638257.09,11126291.14,2003720.31,32.911,76.815,55.862,99.064,17.022,207.692,36.892,6.644
D-PANTOTHENIC ACID,C9 H17 N O5,85969.85062,130083580.4,99660396.32,58749456.73,56048415.48,114281754.7,126365609.9,2035151.446,1655513.479,159587323.9,121438235.8,151688.0275,249977.9251,214457.3932,114871988.4,120323682.3,140512779.8,57398936.11,1845332.463,151688.0275,249977.9251,214457.3932,1168.103,1223.54,1428.837,583.675,18.765,1.542,2.542,2.181
,C H4 Cl N2 O P3 S,24747.48624,40105782.28,45364435.32,9143261.949,3636935.544,19494534.32,22711832.5,484426.1105,448200.8305,5529331.983,9857786.874,1835808.968,6160346.066,5383752.298,42735108.8,21103183.41,7693559.429,6390098.746,466313.4705,1835808.968,6160346.066,5383752.298,1732.618,855.59,311.921,259.075,18.906,74.43,249.76,218.275
,C3 H4 Cl2 O3 P2,14529.90534,137584.042,138744.2585,158691.2715,180564.5593,100894.7107,120966.2157,113795134.5,37258347.8,99333.87587,112060.4196,640947.2576,185015.4567,102708.9332,138164.1503,110930.4632,105697.1477,169627.9154,75526741.15,640947.2576,185015.4567,102708.9332,10.925,8.772,8.358,13.413,5972.181,50.682,14.63,8.122
,C5 H2 O6 P2,18935.88529,2768044.76,609142.8232,45181138.44,52375786.05,3473203.091,42066183.06,37308894.33,10753730.1,66147152.13,63935594.92,132963592.2,70341509.22,1115166.14,1688593.791,22769693.07,65041373.53,48778462.25,24031312.21,132963592.2,70341509.22,1115166.14,89.757,1210.318,3457.259,2592.808,1277.379,7067.649,3738.987,59.276
,C H Cl O5 P2 S,12860.90936,70389.30399,63157.01072,121822.3045,156550.9043,79374.34468,78793.64087,28798650.73,897315.5375,89109.04636,92703.48917,664579.6127,245480.3494,120467.9194,66773.15735,79083.99278,90906.26776,139186.6044,14847983.13,664579.6127,245480.3494,120467.9194,4.767,5.646,6.49,9.936,1059.957,47.443,17.524,8.6
,C H2 Cl O5 P3,25988.41541,296917.5387,263994.4024,258614.0853,294260.2824,179763.4073,214254.7042,59515188.31,61350224.65,201233.7736,183380.2359,1201370.901,343032.0669,213255.1165,280455.9705,197009.0557,192307.0047,276437.1838,60432706.48,1201370.901,343032.0669,213255.1165,13.335,9.368,9.144,13.144,2873.511,57.124,16.311,10.14
,C3 H7 Cl O9,173260.1532,195122.8925,193532.4817,661718.493,3151437.876,334690.6518,510433.2053,29744204.56,26161390.02,529677.4128,357904.2707,461450.8072,2880815.58,7691234.196,194327.6871,422561.9286,443790.8417,1906578.185,27952797.29,461450.8072,2880815.58,7691234.196,2.432,5.288,5.554,23.859,349.805,5.775,36.051,96.249
,C6 H9 O7 P,17150.13241,5348914.217,6434929.634,3046076.529,1464878.302,4724200.253,3666786.46,189795.4975,84823.57373,4110290.089,3187932.452,86556864.18,956545.2804,1181898.84,5891921.925,4195493.356,3649111.271,2255477.416,137309.5356,86556864.18,956545.2804,1181898.84,290.754,207.039,180.076,111.303,6.776,4271.399,47.203,58.324
,C5 H8 N2 O8,386649.2808,5799370.36,6098551.602,324911615.9,111981829.8,212430985.7,193018477,279640590.1,272231300.3,187069502.1,189642986.9,198387908.5,424532510.6,510652841,5948960.981,202724731.4,188356244.5,218446722.8,275935945.2,198387908.5,424532510.6,510652841,26.969,919.015,853.878,990.287,1250.904,899.354,1924.539,2314.949
,C5 H8 O6 P2,31555.56725,2272262.772,1663513.451,167992890.2,286085613.3,114907925,134527705.8,61427742.06,54684556.98,47663647.15,129942080.1,74093021.03,106460033.7,162446249.8,1967888.111,124717815.4,88802863.62,227039251.7,58056149.52,74093021.03,106460033.7,162446249.8,54.44,3450.242,2456.677,6280.902,1606.088,2049.738,2945.152,4493.976
,C5 H16 N4 O2 S2,13954.82477,21232.27439,24333.24429,36806.70913,28642.21244,22136.16855,22917.29832,3763422.96,6015109.524,24738.81306,30034.93242,53023044.68,195756.4729,52198.79655,22782.75934,22526.73343,27386.87274,32724.46078,4889266.242,53023044.68,195756.4729,52198.79655,1.634,1.615,1.964,2.347,350.588,3802.047,14.037,3.743
,C6 H12 N8 O2,9046.464554,11657.76559,11967.76816,14015.47912,15127.0343,12816.25331,12901.47329,182702.8734,160625.0596,10944.25151,11454.89895,21210983.35,27533.78859,16302.91646,11812.76687,12858.8633,11199.57523,14571.25671,171663.9665,21210983.35,27533.78859,16302.91646,1.329,1.447,1.26,1.639,19.312,2386.242,3.098,1.834
ribulose 5-phosphate,C5 H11 O8 P,7585.335016,8206401.627,16368962.15,4611726.834,3683341.643,11828581.18,12432620.93,51194.23411,152412.357,4324235.672,4601770.354,248101.7251,439794.5923,562998.3021,12287681.89,12130601.05,4463003.013,4147534.239,101803.2956,248101.7251,439794.5923,562998.3021,1786.543,1763.705,648.889,603.023,14.801,36.072,63.943,81.856
glu-ser,C8 H14 N2 O6,8466.472413,1257617.135,1782194.506,13413793.95,18866864.15,4635787.727,4718880.463,8102691.666,43809257.62,6052604.302,8827522.1,499561.4049,149078.298,70368.57215,1519905.82,4677334.095,7440063.201,16140329.05,25955974.64,499561.4049,149078.298,70368.57215,149.603,460.385,732.317,1588.674,2554.817,49.171,14.674,6.926
Epirizole,C11 H14 N4 O2,13863.79018,7388097.082,2310384.233,580999.3343,2367992.908,5414458.757,11752781.76,67705.53583,316144.5107,1174614.687,1075024.731,268385.4028,225468.8466,540808.2486,4849240.658,8583620.26,1124819.709,1474496.121,191925.0233,268385.4028,225468.8466,540808.2486,143.133,253.358,33.201,43.522,5.665,7.922,6.655,15.963
Methionylserine,C8 H16 N2 O4 S,15623.74811,92158074.59,65115037.71,89960998.74,80151600.85,79779723.35,72993865.11,358104.4942,1328625.714,92855854.73,87908500.18,680373.3428,196178.281,121341.6141,78636556.15,76386794.23,90382177.46,85056299.8,843365.1042,680373.3428,196178.281,121341.6141,5233.437,5083.711,6015.135,5660.686,56.128,45.28,13.056,8.076
,C8 H4 N2 O7,20136.12232,2909694.895,3095764.893,32164131.11,43070211.63,65009434.91,58308774.33,6217256.832,4993896.911,61851639.95,73417018.65,171350011.5,87143644.77,77025778.3,3002729.894,61659104.62,67634329.3,37617171.37,5605576.872,171350011.5,87143644.77,77025778.3,146.726,3012.928,3304.903,1838.136,273.912,8372.895,4258.211,3763.809
,C8 H16 O8,35873.87772,145470374.3,82173759.99,46550562.62,95340771.17,119127625.8,138760419.5,9236776.704,12714329.02,65949836.5,78697774.86,25675805.63,191546923.4,192892261.1,113822067.1,128944022.6,72323805.68,70945666.9,10975552.86,25675805.63,191546923.4,192892261.1,6464.285,7323.105,4107.478,4029.21,623.333,1458.203,10878.505,10954.91
,C4 H2 O12,7984.182328,367325.1007,578848.2319,13559885.21,13702868.92,14188636.92,10984097.16,10447235.59,8724686.132,14168955.54,14256236.8,12701640.39,39079306.44,47349148.44,473086.6663,12586367.04,14212596.17,13631377.07,9585960.863,12701640.39,39079306.44,47349148.44,58.426,1554.414,1755.253,1683.473,1183.864,1568.65,4826.287,5847.611
,C12 H9 N3 O S,13792.79984,77538.26425,73776.69509,93044.9372,127293.2974,66581.59416,97147.8485,232341.4078,606074.4775,59311.22174,61254.49808,65540276.63,91058.04566,51839.6178,75657.47967,81864.72133,60282.85991,110169.1173,419207.9426,65540276.63,91058.04566,51839.6178,5.837,6.315,4.651,8.499,32.34,5056.09,7.025,3.999
Cytidine,C9 H13 N3 O5,9254.239875,31096120.16,32631776.68,30688522,16579459.39,30894734.79,41947911.12,6039311.415,12438851.51,19846393.27,18440824.13,395168.1705,163816.0828,137216.2502,31863948.42,36421322.95,19143608.7,23633990.69,9239081.464,395168.1705,163816.0828,137216.2502,3895.917,4453.135,2340.636,2889.663,1129.637,48.316,20.029,16.777
,C5 H7 Cl O5 P2,32512.34868,307860.2538,310456.3728,355090.1281,449123.7461,225763.6191,342183.0701,433012846.8,262095513.5,213398.1336,250748.1878,1457902.49,413993.5462,229823.1524,309158.3133,283973.3446,232073.1607,402106.9371,347554180.2,1457902.49,413993.5462,229823.1524,10.858,9.973,8.15,14.122,12206.023,51.201,14.539,8.071
,C7 H17 O7 P,18891.72478,154048.5069,154919.4098,157203.1036,1151914.266,177906.7092,183604.7592,211450.3812,465292.7041,157225.6525,140757.1158,708387061,35499755.05,5173277.02,154483.9584,180755.7342,148991.3842,654558.6848,338371.5427,708387061,35499755.05,5173277.02,6.154,7.2,5.935,26.073,13.478,28217.109,1414.058,206.067
,C5 H12 N O8 P,11508.45575,7975779.197,7884692.487,44365481.83,50185314.04,14500585.07,11572020.16,352692.7445,10121218.78,19798832.32,19701643.87,52737409.48,104508036.2,12801756.08,7930235.842,13036302.61,19750238.1,47275397.93,5236955.761,52737409.48,104508036.2,12801756.08,692.253,1137.976,1724.055,4126.805,457.149,4603.6,9122.807,1117.502
,C5 H12 N O8 P,12319.35126,1962074.95,2076157.16,4991560.725,282761.508,598645.4955,3063910.543,537633.3117,1410066.973,375531.4271,358868.7175,197121892,1390543.311,202728.6543,2019116.055,1831278.019,367200.0723,2637161.116,973850.1422,197121892,1390543.311,202728.6543,158.032,143.331,28.74,206.406,76.221,15428.35,108.835,15.867
,C4 H N4 O3 P3,38210.30659,269660.383,256300.1321,430006.7334,581455.5213,244494.9078,443005.3792,93511042.63,111860120.2,224071.4892,257854.8192,19713164.9,340777.4702,237045.6878,262980.2576,343750.1435,240963.1542,505731.1274,102685581.4,19713164.9,340777.4702,237045.6878,7.149,9.345,6.551,13.749,2791.64,535.928,9.264,6.444
,C4 H9 O4 P3 S,32638.34289,309053.2962,311659.4758,356466.1992,450864.223,244682.6151,343509.1228,105238889.5,64793654.18,223132.431,251719.9054,1439751.731,415597.884,230713.7797,310356.386,294095.869,237426.1682,403665.2111,85016271.85,1439751.731,415597.884,230713.7797,10.858,10.289,8.306,14.122,2974.226,50.369,14.539,8.071
,C4 H15 N3 O P2 S2,5552.035016,7714969.87,7151302.738,2953450.055,4338438.397,7991835.459,7560626.642,1594096.35,1216476.145,3620846.232,4254515.267,247902.0341,5560898.262,11459693.21,7433136.304,7776231.05,3937680.75,3645944.226,1405286.247,247902.0341,5560898.262,11459693.21,1443.909,1510.556,764.906,708.235,272.981,48.156,1080.221,2226.079
NIMAZONE,C11 H9 Cl N4 O,9023.131672,11381841.1,12517683.07,5924736.549,5177372.708,14752652.39,11046932.21,272513.8007,841846.6959,4446275.679,2633651.711,66634.58825,124645.231,43922.66074,11949762.09,12899792.3,3539963.695,5551054.629,557180.2483,66634.58825,124645.231,43922.66074,1188.439,1282.922,352.06,552.069,55.413,6.627,12.396,4.368
glu-thr,C9 H16 N2 O6,3908.913324,247734.4711,314117.5245,2135419.368,1898217.747,267507.2751,268800.5908,5194427.624,20351623.97,173671.999,179619.5101,180622.1464,68828.44671,31970.09718,280925.9978,268153.933,176645.7546,2016818.557,12773025.8,180622.1464,68828.44671,31970.09718,74.615,71.223,46.918,535.676,3392.573,47.974,18.281,8.491
,C6 H2 O9 S,20111.88264,24352.74691,24903.71358,43343127.19,59407588.83,26330597.96,28655761.15,269358.1499,3642802.731,39985.76752,21607.35132,542541.7471,32435860.77,24817248,24628.23024,27493179.56,30796.55942,51375358.01,1956080.44,542541.7471,32435860.77,24817248,1.451,1620.266,1.815,3027.723,115.278,31.974,1911.554,1462.564
Allyl (2E)-3-(allylsulfanyl)-2-propen-1-yl sulfate,C9 H14 O4 S2,4352.790579,15724.45197,18174.71235,39038.25607,61821.18906,22405.52722,25154.9178,23726.11168,14074.40231,31715.703,25646.8787,9045751.226,6027141.401,925611.3322,16949.58216,23780.22251,28681.29085,50429.72257,18900.257,9045751.226,6027141.401,925611.3322,3.729,5.232,6.31,11.095,4.158,1990.21,1326.068,203.649
g-Glutamylcysteine,C8 H14 N2 O5 S,10987.21832,8446719.833,8690790.932,34856340.72,22409403.17,10528489.91,11656187.07,804321.9669,297226.1864,28939182.13,6222802.509,179745.2462,296215.4919,99808.27747,8568755.383,11092338.49,17580992.32,28632871.94,550774.0767,179745.2462,296215.4919,99808.27747,892.484,1155.329,1831.158,2982.273,57.366,18.721,30.852,10.396
,C6 H9 N3 O8,12489.81448,21069.90781,22016.30673,25388.93267,31544.85306,24151.08844,24780.39368,17260218.42,25353906.15,20467.08033,21363.83341,54051560.04,44247.27806,33683.86672,21543.10727,24465.74106,20915.45687,28466.89286,21307062.28,54051560.04,44247.27806,33683.86672,1.726,1.96,1.676,2.281,1707.044,4330.414,3.545,2.699
muramic acid,C9 H17 N O7,27389.26813,2410254.846,2025230.946,502068.3772,4867050.356,5158635.562,1841128.448,294935.3408,332322.6778,375896.2822,509069.3257,21577338.1,13053583.66,3822479.252,2217742.896,3499882.005,442482.804,2684559.367,313629.0093,21577338.1,13053583.66,3822479.252,132.984,209.866,26.533,160.976,18.806,1293.859,782.742,229.21
9-(2-Deoxypentofuranosyl)-9H-purin-6-amine,C10 H13 N5 O3,15760.27327,21680887.6,19239079.46,15779652.54,9224107.365,18803657.23,23576040.42,295466.9903,238763.9502,15359427.36,16828239.78,686318.6565,5830706.743,1961499.407,20459983.53,21189848.82,16093833.57,12501879.95,267115.4702,686318.6565,5830706.743,1961499.407,1052.94,1090.501,828.243,643.389,13.747,35.32,300.068,100.945
,C5 H7 N2 O6 P S,14768.02787,134061.5753,129113.2993,22598542.61,108564499.6,39621656,41050739.09,43873333.07,31504316.29,34800957.78,40849010.51,69875429.33,139147685.5,129789693,131587.4373,40336197.55,37824984.14,65581521.11,37688824.68,69875429.33,139147685.5,129789693,9.242,2833.078,2656.699,4606.224,2647.135,4907.813,9773.261,9115.988
,C5 H6 N2 O8 S,7825.517458,7198063.878,5477121.545,7498733.512,12185820,10889705.37,7575202.747,1728984.922,2004063.673,5449385.587,6656426.86,217104.6009,233016.8707,125157.4278,6337592.711,9232454.056,6052906.223,9842276.754,1866524.297,217104.6009,233016.8707,125157.4278,929.955,1354.736,888.181,1444.219,273.887,31.857,34.192,18.365
(2E)-3-(4-Bromophenyl)-2-propen-1-yl acetate,C11 H11 Br O2,13726.85838,43887009.78,56046327.31,108691155,128313950.4,103949898.2,109484079.6,2108410.444,91391.42009,50254243.54,89736032.94,653322.8369,428662.6371,307952.1637,49966668.54,106716988.9,69995138.24,118502552.7,1099900.932,653322.8369,428662.6371,307952.1637,3956.874,8450.946,5542.933,9384.248,87.101,51.737,33.946,24.387
,C H2 Cl O P S5,12298.83801,66621.19756,65731.46903,115300.8676,148170.363,84962.70807,94675.37006,21304920.54,223305.3472,72443.85964,74052.58521,629003.0895,195951.7607,100921.5102,66176.33329,89819.03907,73248.22243,131735.6153,10764112.94,629003.0895,195951.7607,100921.5102,5.202,7.061,5.758,10.356,846.171,49.446,15.404,7.933
,C5 H N6 O5 P,31383.78281,113294292.9,80833175.87,39771812.71,54535291.35,76314419.98,79114740.03,431215.923,599073.7281,42698702.2,50662210.63,34041621.48,19912376.14,30034640.93,97063734.37,77714580,46680456.41,47153552.03,515144.8255,34041621.48,19912376.14,30034640.93,2444.114,1956.893,1175.438,1187.351,12.972,857.185,501.404,756.288
,C5 H9 N2 O8 P,11512.21272,7016910.908,11416892.61,45870258.58,33936476.4,13588711.05,19012503.59,1442219.654,76646.63246,13346722.99,15320598.7,481691.3191,359503.6335,258268.1863,9216901.758,16300607.32,14333660.85,39903367.49,759433.1433,481691.3191,359503.6335,258268.1863,870.3,1539.175,1353.447,3767.851,71.709,45.483,33.946,24.387
,C8 H16 N8 O2,8767.919274,11298.81701,11264.51266,13583.93534,14661.26517,12421.6343,12504.23032,177077.3583,155679.3317,10607.2724,11102.19674,20030112.8,23641.12198,15800.94131,11281.66484,12462.93231,10854.73457,14122.60025,166378.345,20030112.8,23641.12198,15800.94131,1.31,1.447,1.26,1.639,19.312,2324.981,2.744,1.834
,C H3 Cl2 O5 P3,39176.88331,447595.7298,397964.929,389854.2362,376589.2454,270988.8201,322983.5836,77843688.58,53038777.89,303354.858,276441.0983,1811036.45,517112.2225,321476.7303,422780.3294,296986.2019,289897.9781,383221.7408,65441233.23,1811036.45,517112.2225,321476.7303,13.335,9.368,9.144,12.088,2064.154,57.124,16.311,10.14
,C8 H2 O6 S2,25013.9859,56132.93854,49345.08116,207640.5599,785557.5053,167001.1706,301684.6012,56648439.75,57930924.32,216521.44,361968.6724,36694785.9,524224.3371,509436.4651,52739.00985,234342.8859,289245.0562,496599.0326,57289682.03,36694785.9,524224.3371,509436.4651,2.176,9.669,11.934,20.49,2363.789,1514.037,21.63,21.019
,C4 H Cl O11,27620.64277,260307.5109,251924.6462,331438.6426,419208.9641,210726.1834,319391.285,52444058.61,12042876.17,199184.3257,234046.6051,1338666.501,386418.6812,214515.3234,256116.0786,265058.7342,216615.4654,375323.8033,32243467.39,1338666.501,386418.6812,214515.3234,9.637,9.973,8.15,14.122,1213.19,50.369,14.539,8.071
,C4 H Cl O11,13451.08028,91588.70292,96685.52188,107024.8901,123023.4683,113807.2291,113825.9282,20022541.66,21356155.36,80128.57705,89813.29834,1001626.66,137958.3449,157167.9362,94137.1124,113816.5787,84970.93769,115024.1792,20689348.51,1001626.66,137958.3449,157167.9362,6.785,8.203,6.124,8.29,1491.152,72.191,9.943,11.328
G6P,C6 H13 O9 P,35329.66217,3139079.46,3121192.519,2086869.761,2731506.243,4062404.307,6311514.354,2582139.187,476926.9341,2094902.79,4159592.507,761166337.1,814125.3054,1081012.26,3130135.99,5186959.33,3127247.648,2409188.002,1529533.061,761166337.1,814125.3054,1081012.26,155.766,258.121,155.623,119.889,76.115,37878.254,40.514,53.795
