max_growth,k_val,mets,min,max
0.8966,0.01425704,octeACP,1.00E-06,1.00E-06
0.8966,0.01425704,ACP,1.00E-06,1.00E-06
0.8966,0.01425704,pa181,1.00E-06,1.00E-06
0.8966,0.01425704,1tdec7eg3p,1.00E-06,1.00E-06
0.8966,0.01425704,tdeACP,1.00E-06,1.00E-06
0.8966,0.01425704,pa141,1.00E-06,1.00E-06
0.8966,0.01425704,1hdec9eg3p,1.00E-06,1.00E-06
0.8966,0.01425704,hdeACP,1.00E-06,1.00E-06
0.8966,0.01425704,pa161,1.00E-06,1.00E-06
0.8966,0.01425704,didp,1.00E-06,1.00E-06
0.8966,0.01425704,ctbt,1.00E-06,1.00E-06
0.8966,0.01425704,ctbtcoa,1.00E-06,1.00E-06
0.8966,0.01425704,crn__D,1.00E-06,1.00E-06
0.8966,0.01425704,crnDcoa,1.00E-06,1.00E-06
0.8966,0.01425704,tartr__D,1.00E-06,1.00E-06
0.8966,0.01425704,crn,1.00E-06,1.00E-06
0.8966,0.01425704,crncoa,1.00E-06,1.00E-06
0.8966,0.01425704,oxalcoa,1.00E-06,1.00E-06
0.8966,0.01425704,forcoa,1.00E-06,1.00E-06
0.8966,0.01425704,galctn__L,1.00E-06,1.00E-06
0.8966,0.01425704,tagur,1.00E-06,1.00E-06
0.8966,0.01425704,mdhdhf,1.00E-06,1.00E-06
0.8966,0.01425704,mththf,1.00E-06,1.00E-06
0.8966,0.01425704,slnt,1.00E-06,1.00E-06
0.8966,0.01425704,dgslnt,1.00E-06,1.00E-06
0.8966,0.01425704,2fe1s,1.00E-06,1.00E-06
0.8966,0.01425704,sufbcd,1.00E-06,1.00E-06
0.8966,0.01425704,sufsesh,1.00E-06,1.00E-06
0.8966,0.01425704,sufbcd_2fe2s,1.00E-06,1.00E-06
0.8966,0.01425704,sufse,1.00E-06,1.00E-06
0.8966,0.01425704,3amac,1.00E-06,1.00E-06
0.8966,0.01425704,msa,1.00E-06,1.00E-06
0.8966,0.01425704,5pg35pg,1.00E-06,1.00E-06
0.8966,0.01425704,mpt,1.00E-06,1.00E-06
0.8966,0.01425704,mptamp,1.00E-06,1.00E-06
0.8966,0.01425704,cdg,1.00E-06,1.00E-06
0.8966,0.01425704,preq0,1.00E-06,1.00E-06
0.8966,0.01425704,sel,1.00E-06,1.00E-06
0.8966,0.01425704,preq1,1.00E-06,1.00E-06
0.8966,0.01425704,2fe2s,1.00E-06,1.00E-06
0.8966,0.01425704,cph4,1.00E-06,1.00E-06
0.8966,0.01425704,cbm,1.00E-06,1.00E-06
0.8966,0.01425704,iscu_2fe2s,1.00E-06,1.00E-06
0.8966,0.01425704,iscu,1.00E-06,1.00E-06
0.8966,0.01425704,2oxpaccoa,1.00E-06,1.00E-06
0.8966,0.01425704,3oxdhscoa,1.00E-06,1.00E-06
0.8966,0.01425704,3hpp,1.00E-06,1.00E-06
0.8966,0.01425704,methf,1.00E-06,1.00E-06
0.8966,0.01425704,5fthf,1.00E-06,1.00E-06
0.8966,0.01425704,ocACP,1.00E-06,1.00E-06
0.8966,0.01425704,octapb,1.00E-06,1.00E-06
0.8966,0.01425704,lipoate,1.00E-06,1.00E-06
0.8966,0.01425704,lipoamp,1.00E-06,1.00E-06
0.8966,0.01425704,2sephchc,1.00E-06,1.00E-06
0.8966,0.01425704,oxadpcoa,1.00E-06,1.00E-06
0.8966,0.01425704,uracp,1.00E-06,1.00E-06
0.8966,0.01425704,poaac,1.00E-06,1.00E-06
0.8966,0.01425704,b2coa,1.00E-06,1.00E-06
0.8966,0.01425704,btcoa,0.000314607,0.000314608
0.8966,0.01425704,na15dap,1.00E-06,1.00E-06
0.8966,0.01425704,athtp,1.00E-06,1.00E-06
0.8966,0.01425704,glyc2p,1.00E-06,1.00E-06
0.8966,0.01425704,S2hglut,1.00E-06,1.00E-06
0.8966,0.01425704,dhptdn,1.00E-06,1.00E-06
0.8966,0.01425704,thptdn,1.00E-06,1.00E-06
0.8966,0.01425704,rbl__D,1.00E-06,1.00E-06
0.8966,0.01425704,mercppyr,1.00E-06,1.00E-06
0.8966,0.01425704,iscssh,1.00E-06,1.00E-06
0.8966,0.01425704,iscs,1.00E-06,1.00E-06
0.8966,0.01425704,glyald,1.00E-06,1.00E-06
0.8966,0.01425704,tyr__L,1.00E-06,1.00E-06
0.8966,0.01425704,4crsol,1.00E-06,1.00E-06
0.8966,0.01425704,dhgly,1.00E-06,1.00E-06
0.8966,0.01425704,quin,1.00E-06,1.00E-06
0.8966,0.01425704,4hthr,1.00E-06,1.00E-06
0.8966,0.01425704,12ppd__S,1.00E-06,1.00E-06
0.8966,0.01425704,3hppnl,1.00E-06,1.00E-06
0.8966,0.01425704,23dhacoa,1.00E-06,1.00E-06
0.8966,0.01425704,2dr1p,1.00E-06,1.00E-06
0.8966,0.01425704,ile__L,1.00E-06,1.00E-06
0.8966,0.01425704,val__L,1.00E-06,1.00E-06
0.8966,0.01425704,2ippm,4.44E-06,4.44E-06
0.8966,0.01425704,actp,1.00E-06,1.00E-06
0.8966,0.01425704,thym,1.00E-06,1.00E-06
0.8966,0.01425704,3htdcoa,1.00E-06,1.00E-06
0.8966,0.01425704,td2coa,1.00E-06,1.00E-06
0.8966,0.01425704,fprica,1.00E-06,1.00E-06
0.8966,0.01425704,3hdcoa,1.00E-06,1.00E-06
0.8966,0.01425704,dc2coa,1.00E-06,1.00E-06
0.8966,0.01425704,13dpg,3.27E-05,3.27E-05
0.8966,0.01425704,aicar,3.19E-05,3.19E-05
0.8966,0.01425704,etoh,1.00E-06,1.00E-06
0.8966,0.01425704,rmn,1.00E-06,1.00E-06
0.8966,0.01425704,36dahc,1.00E-06,1.00E-06
0.8966,0.01425704,ohpb,1.00E-06,1.00E-06
0.8966,0.01425704,3otdcoa,1.22E-06,1.22E-06
0.8966,0.01425704,3hbcoa,2.78E-06,2.78E-06
0.8966,0.01425704,3hhcoa,1.05E-06,1.05E-06
0.8966,0.01425704,hx2coa,1.00E-06,1.00E-06
0.8966,0.01425704,acg5sa,1.00E-06,1.00E-06
0.8966,0.01425704,glu1sa,1.00E-06,1.00E-06
0.8966,0.01425704,3hocoa,1.00E-06,1.00E-06
0.8966,0.01425704,oc2coa,1.00E-06,1.00E-06
0.8966,0.01425704,gal1p,1.00E-06,1.00E-06
0.8966,0.01425704,glcur,1.00E-06,1.00E-06
0.8966,0.01425704,fruur,1.00E-06,1.00E-06
0.8966,0.01425704,xyl__D,1.00E-06,1.00E-06
0.8966,0.01425704,3odcoa,1.22E-06,1.22E-06
0.8966,0.01425704,3oddcoa,1.22E-06,1.22E-06
0.8966,0.01425704,3hddcoa,1.00E-06,1.00E-06
0.8966,0.01425704,3ohdcoa,1.22E-06,1.22E-06
0.8966,0.01425704,3hhdcoa,1.00E-06,1.00E-06
0.8966,0.01425704,sbt6p,1.00E-06,1.00E-06
0.8966,0.01425704,galt1p,1.00E-06,1.00E-06
0.8966,0.01425704,bbtcoa,1.00E-06,1.00E-06
0.8966,0.01425704,gbbtn,1.00E-06,1.00E-06
0.8966,0.01425704,arab__L,1.00E-06,1.00E-06
0.8966,0.01425704,mnl1p,1.00E-06,1.00E-06
0.8966,0.01425704,fuc__L,1.00E-06,1.00E-06
0.8966,0.01425704,prlp,1.00E-06,1.00E-06
0.8966,0.01425704,4pasp,2.03E-06,2.03E-06
0.8966,0.01425704,phe__L,1.00E-06,1.00E-06
0.8966,0.01425704,micit,1.00E-06,1.00E-06
0.8966,0.01425704,tdcoa,0.000331981,0.000331981
0.8966,0.01425704,3ohcoa,1.39E-06,1.39E-06
0.8966,0.01425704,3hodcoa,1.00E-06,1.00E-06
0.8966,0.01425704,od2coa,1.00E-06,1.00E-06
0.8966,0.01425704,dd2coa,1.00E-06,1.00E-06
0.8966,0.01425704,acmalt,1.00E-06,1.00E-06
0.8966,0.01425704,LalaDglu,1.00E-06,1.00E-06
0.8966,0.01425704,ddcacoa,0.000331981,0.000331981
0.8966,0.01425704,arab__D,1.00E-06,1.00E-06
0.8966,0.01425704,allul6p,1.00E-06,1.00E-06
0.8966,0.01425704,hmgth,1.00E-06,1.00E-06
0.8966,0.01425704,dhmptp,1.00E-06,1.00E-06
0.8966,0.01425704,h2,1.00E-06,1.00E-06
0.8966,0.01425704,3oocoa,1.22E-06,1.22E-06
0.8966,0.01425704,4per,1.00E-06,1.00E-06
0.8966,0.01425704,8aonn,1.49E-06,1.49E-06
0.8966,0.01425704,amob,1.00E-06,1.00E-06
0.8966,0.01425704,acglc__D,1.00E-06,1.00E-06
0.8966,0.01425704,56dura,1.00E-06,1.00E-06
0.8966,0.01425704,hdd2coa,1.00E-06,1.00E-06
0.8966,0.01425704,tdec2eACP,1.00E-06,1.00E-06
0.8966,0.01425704,cdec3eACP,1.00E-06,1.00E-06
0.8966,0.01425704,galur,1.00E-06,1.00E-06
0.8966,0.01425704,acon_C,1.00E-06,1.00E-06
0.8966,0.01425704,2amsa,1.00E-06,1.00E-06
0.8966,0.01425704,psclys,1.00E-06,1.00E-06
0.8966,0.01425704,frulys,1.00E-06,1.00E-06
0.8966,0.01425704,3ohodcoa,1.00E-06,1.00E-06
0.8966,0.01425704,3hadpcoa,1.00E-06,1.00E-06
0.8966,0.01425704,pacald,1.00E-06,1.00E-06
0.8966,0.01425704,13ppd,1.00E-06,1.00E-06
0.8966,0.01425704,ghb,1.00E-06,1.00E-06
0.8966,0.01425704,appl,1.00E-06,1.00E-06
0.8966,0.01425704,oxa,1.00E-06,1.00E-06
0.8966,0.01425704,prpncoa,1.00E-06,1.00E-06
0.8966,0.01425704,k_conc,0,0
0.8966,0.01425704,na_conc,0,0
0.87272,0.005664924,cytd,1.00E-06,1.38E-06
0.87272,0.005664924,gtp,1.00E-06,1.15E-06
0.87272,0.005664924,cmp,1.00E-06,1.24E-06
0.87272,0.005664924,gdp,1.00E-06,1.17E-06
0.87272,0.005664924,h,1,1
0.87272,0.005664924,prpp,1.48E-06,2.06E-06
0.87272,0.005664924,xan,1.00E-06,1.38E-06
0.87272,0.005664924,ppi,1.00E-06,1.05E-06
0.87272,0.005664924,xmp,1.00E-06,1.07E-06
0.87272,0.005664924,hxan,1.00E-06,1.38E-06
0.87272,0.005664924,imp,2.18E-06,2.60E-06
0.87272,0.005664924,orot5p,1.00E-06,1.05E-06
0.87272,0.005664924,co2,1.93E-06,3.73E-06
0.87272,0.005664924,ump,1.00E-06,1.23E-06
0.87272,0.005664924,glu5p,1.00E-06,1.00E-06
0.87272,0.005664924,nadph,7.05E-06,8.51E-06
0.87272,0.005664924,glu5sa,1.00E-06,1.38E-06
0.87272,0.005664924,nadp,1.00E-06,1.01E-06
0.87272,0.005664924,pi,0.000184059,0.0002058
0.87272,0.005664924,accoa,1.00E-06,1.02E-06
0.87272,0.005664924,h2o,1,1
0.87272,0.005664924,oaa,1.00E-06,1.00E-06
0.87272,0.005664924,cit,5.20E-05,5.22E-05
0.87272,0.005664924,coa,1.00E-06,1.00E-06
0.87272,0.005664924,ala__L,1.00E-06,1.38E-06
0.87272,0.005664924,pydx5p,1.00E-06,1.25E-06
0.87272,0.005664924,pyam5p,1.00E-06,1.29E-06
0.87272,0.005664924,pyr,1.00E-06,1.27E-06
0.87272,0.005664924,akg,6.80E-06,8.10E-06
0.87272,0.005664924,ptrc,1.00E-06,1.39E-06
0.87272,0.005664924,4abutn,1.00E-06,1.38E-06
0.87272,0.005664924,glu__L,0.000551799,0.000553278
0.87272,0.005664924,ac,4.31E-06,4.92E-06
0.87272,0.005664924,atp,0.000331694,0.000332583
0.87272,0.005664924,amp,1.00E-06,1.23E-06
0.87272,0.005664924,cys__L,1.00E-06,1.38E-06
0.87272,0.005664924,h2s,1.00E-06,1.38E-06
0.87272,0.005664924,nh4,1.49E-05,1.78E-05
0.87272,0.005664924,5apru,1.00E-06,1.23E-06
0.87272,0.005664924,5aprbu,1.00E-06,1.24E-06
0.87272,0.005664924,adp,1.00E-06,1.00E-06
0.87272,0.005664924,pep,1.00E-06,1.20E-06
0.87272,0.005664924,mal__L,0.000114215,0.000127704
0.87272,0.005664924,nad,0.000353039,0.00039474
0.87272,0.005664924,nadh,1.00E-06,1.00E-06
0.87272,0.005664924,ru5p__D,4.34E-05,4.36E-05
0.87272,0.005664924,db4p,1.00E-06,1.24E-06
0.87272,0.005664924,for,1.18E-06,1.67E-06
0.87272,0.005664924,ribflv,1.00E-06,1.38E-06
0.87272,0.005664924,fmn,1.00E-06,1.25E-06
0.87272,0.005664924,xylu__D,1.00E-06,1.38E-06
0.87272,0.005664924,xu5p__D,1.00E-06,1.24E-06
0.87272,0.005664924,rib__D,1.00E-06,1.38E-06
0.87272,0.005664924,r5p,0.00026213,0.000262344
0.87272,0.005664924,glyc,1.00E-06,1.38E-06
0.87272,0.005664924,glyc3p,1.00E-06,1.24E-06
0.87272,0.005664924,dmlz,1.00E-06,1.38E-06
0.87272,0.005664924,4r5au,1.00E-06,1.38E-06
0.87272,0.005664924,gmp,1.00E-06,1.23E-06
0.87272,0.005664924,cdp,1.00E-06,1.19E-06
0.87272,0.005664924,udp,1.00E-06,1.21E-06
0.87272,0.005664924,fdp,1.00E-06,1.19E-06
0.87272,0.005664924,f6p,1.00E-06,1.01E-06
0.87272,0.005664924,g1p,1.00E-06,1.23E-06
0.87272,0.005664924,adpglc,1.00E-06,1.21E-06
0.87272,0.005664924,ala__D,1.00E-06,1.18E-06
0.87272,0.005664924,cpppg3,1.00E-06,1.16E-06
0.87272,0.005664924,o2,1.00E-06,1.38E-06
0.87272,0.005664924,pppg9,1.00E-06,1.21E-06
0.87272,0.005664924,dhor__S,1.00E-06,1.01E-06
0.87272,0.005664924,mqn8,1.00E-06,1.38E-06
0.87272,0.005664924,mql8,1.00E-06,1.38E-06
0.87272,0.005664924,orot,2.86E-06,3.98E-06
0.87272,0.005664924,glyclt,1.00E-06,1.27E-06
0.87272,0.005664924,q8,1.00E-06,1.38E-06
0.87272,0.005664924,glc,1.00E-06,1.27E-06
0.87272,0.005664924,q8h2,1.00E-06,1.38E-06
0.87272,0.005664924,2dmmq8,1.00E-06,1.38E-06
0.87272,0.005664924,2dmmql8,1.00E-06,1.38E-06
0.87272,0.005664924,2obut,1.00E-06,1.27E-06
0.87272,0.005664924,2ahbut,1.00E-06,1.27E-06
0.87272,0.005664924,s7p,1.00E-06,1.03E-06
0.87272,0.005664924,s17bp,2.69E-06,2.96E-06
0.87272,0.005664924,23dhmp,1.00E-06,1.27E-06
0.87272,0.005664924,3mop,1.00E-06,1.27E-06
0.87272,0.005664924,alac__S,1.00E-06,1.27E-06
0.87272,0.005664924,indole,1.00E-06,1.38E-06
0.87272,0.005664924,ser__L,1.00E-06,1.03E-06
0.87272,0.005664924,trp__L,1.00E-06,1.38E-06
0.87272,0.005664924,dhap,0.000153764,0.000155339
0.87272,0.005664924,glc__D,1.00E-06,1.38E-06
0.87272,0.005664924,chor,1.00E-06,1.21E-06
0.87272,0.005664924,gln__L,6.76E-06,8.03E-06
0.87272,0.005664924,anth,1.00E-06,1.27E-06
0.87272,0.005664924,fum,2.87E-05,3.20E-05
0.87272,0.005664924,succ,1.00E-06,1.22E-06
0.87272,0.005664924,pran,1.00E-06,1.20E-06
0.87272,0.005664924,pphn,1.00E-06,1.21E-06
0.87272,0.005664924,3psme,1.00E-06,1.17E-06
0.87272,0.005664924,2cpr5p,1.00E-06,1.21E-06
0.87272,0.005664924,3ig3p,1.00E-06,1.24E-06
0.87272,0.005664924,4mop,1.00E-06,1.27E-06
0.87272,0.005664924,leu__L,1.00E-06,1.38E-06
0.87272,0.005664924,dmpp,1.00E-06,1.17E-06
0.87272,0.005664924,ipdp,1.00E-06,1.17E-06
0.87272,0.005664924,grdp,1.00E-06,1.17E-06
0.87272,0.005664924,frdp,1.00E-06,1.17E-06
0.87272,0.005664924,hmbil,1.00E-06,1.13E-06
0.87272,0.005664924,uppg3,1.00E-06,1.13E-06
0.87272,0.005664924,ckdo,1.00E-06,1.22E-06
0.87272,0.005664924,lipidA,1.00E-06,1.19E-06
0.87272,0.005664924,kdolipid4,1.00E-06,1.17E-06
0.87272,0.005664924,udcpdp,1.00E-06,1.17E-06
0.87272,0.005664924,u23ga,1.00E-06,1.21E-06
0.87272,0.005664924,lipidX,1.00E-06,1.23E-06
0.87272,0.005664924,mthgxl,1.00E-06,1.38E-06
0.87272,0.005664924,lipidAds,1.00E-06,1.23E-06
0.87272,0.005664924,2mahmp,1.00E-06,1.18E-06
0.87272,0.005664924,4mpetz,1.00E-06,1.25E-06
0.87272,0.005664924,thmmp,1.00E-06,1.29E-06
0.87272,0.005664924,2ddg6p,1.00E-06,1.21E-06
0.87272,0.005664924,g3p,1.54E-05,1.55E-05
0.87272,0.005664924,dgtp,1.00E-06,1.15E-06
0.87272,0.005664924,dgmp,1.00E-06,1.23E-06
0.87272,0.005664924,uri,1.00E-06,1.34E-06
0.87272,0.005664924,6pgl,1.00E-06,1.23E-06
0.87272,0.005664924,6pgc,1.00E-06,1.21E-06
0.87272,0.005664924,dgsn,1.00E-06,1.38E-06
0.87272,0.005664924,pppi,1.00E-06,1.17E-06
0.87272,0.005664924,gsn,1.00E-06,1.38E-06
0.87272,0.005664924,3dhq,1.00E-06,1.27E-06
0.87272,0.005664924,3dhsk,1.00E-06,1.27E-06
0.87272,0.005664924,3c2hmp,1.48E-06,1.66E-06
0.87272,0.005664924,3c4mop,1.00E-06,1.01E-06
0.87272,0.005664924,gam6p,3.54E-06,3.73E-06
0.87272,0.005664924,trdrd,1.00E-06,1.38E-06
0.87272,0.005664924,dadp,1.00E-06,1.18E-06
0.87272,0.005664924,trdoc,1.00E-06,1.36E-06
0.87272,0.005664924,dcdp,1.00E-06,1.20E-06
0.87272,0.005664924,dudp,1.00E-06,1.17E-06
0.87272,0.005664924,acald,1.00E-06,1.38E-06
0.87272,0.005664924,dump,1.00E-06,1.23E-06
0.87272,0.005664924,mlthf,6.97E-06,8.95E-06
0.87272,0.005664924,dhf,1.00E-06,1.21E-06
0.87272,0.005664924,dtmp,1.00E-06,1.23E-06
0.87272,0.005664924,thymd,1.00E-06,1.34E-06
0.87272,0.005664924,4ppcys,1.00E-06,1.22E-06
0.87272,0.005664924,pan4p,1.00E-06,1.27E-06
0.87272,0.005664924,10fthf,1.51E-05,2.03E-05
0.87272,0.005664924,thf,1.00E-06,1.01E-06
0.87272,0.005664924,23dhmb,1.00E-06,1.27E-06
0.87272,0.005664924,3mob,5.47E-06,7.11E-06
0.87272,0.005664924,ins,1.00E-06,1.38E-06
0.87272,0.005664924,4abut,1.00E-06,1.38E-06
0.87272,0.005664924,sucsal,1.00E-06,1.27E-06
0.87272,0.005664924,fad,1.00E-06,1.21E-06
0.87272,0.005664924,pydxn,1.00E-06,1.38E-06
0.87272,0.005664924,pdx5p,1.00E-06,1.25E-06
0.87272,0.005664924,h2o2,1.00E-06,1.38E-06
0.87272,0.005664924,asp__L,2.65E-05,2.68E-05
0.87272,0.005664924,nmn,1.00E-06,1.29E-06
0.87272,0.005664924,thr__L,1.00E-06,1.38E-06
0.87272,0.005664924,2aobut,1.00E-06,1.32E-06
0.87272,0.005664924,man,1.00E-06,1.38E-06
0.87272,0.005664924,man6p,1.00E-06,1.24E-06
0.87272,0.005664924,4ahmmp,1.00E-06,1.38E-06
0.87272,0.005664924,4ampm,1.00E-06,1.25E-06
0.87272,0.005664924,hco3,1.00E-06,1.27E-06
0.87272,0.005664924,malcoa,1.00E-06,1.17E-06
0.87272,0.005664924,2h3oppan,1.00E-06,1.27E-06
0.87272,0.005664924,2shchc,1.00E-06,1.21E-06
0.87272,0.005664924,sucbz,1.00E-06,1.21E-06
0.87272,0.005664924,ichor,1.00E-06,1.21E-06
0.87272,0.005664924,23ddhb,1.00E-06,1.27E-06
0.87272,0.005664924,rbl__L,1.00E-06,1.38E-06
0.87272,0.005664924,ru5p__L,1.00E-06,1.24E-06
0.87272,0.005664924,tartr__L,1.00E-06,1.21E-06
0.87272,0.005664924,5dh4dglc,1.00E-06,1.21E-06
0.87272,0.005664924,pheme,1.00E-06,1.21E-06
0.87272,0.005664924,hemeO,1.00E-06,1.21E-06
0.87272,0.005664924,amet,1.00E-06,1.69E-06
0.87272,0.005664924,ametam,1.00E-06,1.95E-06
0.87272,0.005664924,agm,1.00E-06,1.39E-06
0.87272,0.005664924,urea,1.00E-06,1.38E-06
0.87272,0.005664924,damp,1.00E-06,1.23E-06
0.87272,0.005664924,dad_2,1.00E-06,1.38E-06
0.87272,0.005664924,gthrd,1.00E-06,1.28E-06
0.87272,0.005664924,lgt__S,1.00E-06,1.28E-06
0.87272,0.005664924,pydc,1.00E-06,1.36E-06
0.87272,0.005664924,arg__L,1.00E-06,1.57E-06
0.87272,0.005664924,citr__L,1.00E-06,1.38E-06
0.87272,0.005664924,argsuc,1.00E-06,1.27E-06
0.87272,0.005664924,5mta,1.00E-06,1.38E-06
0.87272,0.005664924,spmd,1.00E-06,1.83E-06
0.87272,0.005664924,dxyl5p,1.00E-06,1.24E-06
0.87272,0.005664924,mana,1.00E-06,1.27E-06
0.87272,0.005664924,2ddglcn,1.00E-06,1.27E-06
0.87272,0.005664924,4c2me,1.00E-06,1.22E-06
0.87272,0.005664924,2p4c2me,1.00E-06,1.19E-06
0.87272,0.005664924,altrn,1.00E-06,1.27E-06
0.87272,0.005664924,icit,1.00E-06,1.18E-06
0.87272,0.005664924,acgam1p,1.00E-06,1.23E-06
0.87272,0.005664924,utp,1.00E-06,1.17E-06
0.87272,0.005664924,uacgam,1.00E-06,1.22E-06
0.87272,0.005664924,uaccg,1.00E-06,1.19E-06
0.87272,0.005664924,gly,6.69E-06,8.60E-06
0.87272,0.005664924,csn,1.00E-06,1.38E-06
0.87272,0.005664924,quln,1.00E-06,1.25E-06
0.87272,0.005664924,nicrnt,1.00E-06,1.23E-06
0.87272,0.005664924,hcys__L,1.00E-06,1.38E-06
0.87272,0.005664924,ahcys,1.00E-06,1.38E-06
0.87272,0.005664924,met__L,1.00E-06,1.38E-06
0.87272,0.005664924,2omhmbl,1.00E-06,1.38E-06
0.87272,0.005664924,lcts,1.00E-06,1.38E-06
0.87272,0.005664924,gal,1.00E-06,1.38E-06
0.87272,0.005664924,tre6p,1.00E-06,1.23E-06
0.87272,0.005664924,g6p,1.76E-05,1.78E-05
0.87272,0.005664924,cinnm,1.00E-06,1.27E-06
0.87272,0.005664924,cenchddd,1.00E-06,1.27E-06
0.87272,0.005664924,cechddd,1.00E-06,1.27E-06
0.87272,0.005664924,dhpppn,1.00E-06,1.27E-06
0.87272,0.005664924,dhcinnm,1.00E-06,1.27E-06
0.87272,0.005664924,gdpofuc,1.00E-06,1.21E-06
0.87272,0.005664924,gdpfuc,1.00E-06,1.21E-06
0.87272,0.005664924,dhpmp,1.00E-06,1.24E-06
0.87272,0.005664924,dhnpt,1.00E-06,1.38E-06
0.87272,0.005664924,6hmhpt,1.00E-06,1.38E-06
0.87272,0.005664924,6hmhptpp,1.00E-06,1.17E-06
0.87272,0.005664924,dpcoa,1.00E-06,1.24E-06
0.87272,0.005664924,fru,1.00E-06,1.38E-06
0.87272,0.005664924,2me4p,1.00E-06,1.24E-06
0.87272,0.005664924,25drapp,1.00E-06,1.23E-06
0.87272,0.005664924,urate,1.00E-06,1.37E-06
0.87272,0.005664924,alltn,1.00E-06,1.39E-06
0.87272,0.005664924,so4,1.00E-06,1.21E-06
0.87272,0.005664924,aps,1.00E-06,1.21E-06
0.87272,0.005664924,3ophb,1.00E-06,1.27E-06
0.87272,0.005664924,2oph,1.00E-06,1.38E-06
0.87272,0.005664924,2ohph,1.00E-06,1.38E-06
0.87272,0.005664924,2omph,1.00E-06,1.38E-06
0.87272,0.005664924,tag6p__D,1.00E-06,1.23E-06
0.87272,0.005664924,tagdp__D,1.00E-06,1.19E-06
0.87272,0.005664924,acac,1.00E-06,1.27E-06
0.87272,0.005664924,aacoa,1.00E-06,1.18E-06
0.87272,0.005664924,sl26da,1.00E-06,1.22E-06
0.87272,0.005664924,26dap_LL,1.00E-06,1.38E-06
0.87272,0.005664924,dmso,1.00E-06,1.38E-06
0.87272,0.005664924,dms,1.00E-06,1.38E-06
0.87272,0.005664924,2pglyc,1.00E-06,1.20E-06
0.87272,0.005664924,25dkglcn,1.00E-06,1.27E-06
0.87272,0.005664924,5dglcn,1.00E-06,1.27E-06
0.87272,0.005664924,dttp,1.00E-06,1.15E-06
0.87272,0.005664924,dtdpglu,1.00E-06,1.21E-06
0.87272,0.005664924,dtdp4d6dg,1.00E-06,1.21E-06
0.87272,0.005664924,4adcho,1.00E-06,1.27E-06
0.87272,0.005664924,4abz,1.00E-06,1.27E-06
0.87272,0.005664924,dha,1.00E-06,1.38E-06
0.87272,0.005664924,udpgal,1.00E-06,1.21E-06
0.87272,0.005664924,udpgalfur,1.00E-06,1.21E-06
0.87272,0.005664924,dtdp4d6dm,1.00E-06,1.21E-06
0.87272,0.005664924,dtdprmn,1.00E-06,1.21E-06
0.87272,0.005664924,5prdmbz,1.00E-06,1.24E-06
0.87272,0.005664924,rdmbzi,1.00E-06,1.38E-06
0.87272,0.005664924,duri,1.00E-06,1.34E-06
0.87272,0.005664924,alltt,1.00E-06,1.28E-06
0.87272,0.005664924,uamr,1.00E-06,1.19E-06
0.87272,0.005664924,ura,1.00E-06,1.38E-06
0.87272,0.005664924,ctp,1.00E-06,1.17E-06
0.87272,0.005664924,adn,1.00E-06,1.03E-06
0.87272,0.005664924,udcpp,1.00E-06,1.25E-06
0.87272,0.005664924,ugmda,1.00E-06,1.16E-06
0.87272,0.005664924,uagmda,1.00E-06,1.16E-06
0.87272,0.005664924,uaagmda,1.00E-06,1.16E-06
0.87272,0.005664924,aact,1.00E-06,1.38E-06
0.87272,0.005664924,ade,8.85E-06,9.91E-06
0.87272,0.005664924,gmhep17bp,1.00E-06,1.20E-06
0.87272,0.005664924,gmhep1p,1.00E-06,1.23E-06
0.87272,0.005664924,gmhep7p,1.00E-06,1.24E-06
0.87272,0.005664924,adphep_DD,1.00E-06,1.21E-06
0.87272,0.005664924,adphep_LD,1.00E-06,1.21E-06
0.87272,0.005664924,xtsn,1.00E-06,1.38E-06
0.87272,0.005664924,idon__L,1.00E-06,1.27E-06
0.87272,0.005664924,fadh2,1.00E-06,1.21E-06
0.87272,0.005664924,gdptp,1.00E-06,1.13E-06
0.87272,0.005664924,adprib,1.00E-06,1.21E-06
0.87272,0.005664924,ncam,1.00E-06,1.33E-06
0.87272,0.005664924,hpyr,1.00E-06,1.27E-06
0.87272,0.005664924,glyc__R,1.00E-06,1.27E-06
0.87272,0.005664924,acorn,1.00E-06,1.38E-06
0.87272,0.005664924,orn,1.00E-06,1.57E-06
0.87272,0.005664924,din,1.00E-06,1.38E-06
0.87272,0.005664924,4hbz,1.00E-06,1.27E-06
0.87272,0.005664924,octdp,1.00E-06,1.17E-06
0.87272,0.005664924,pnto__R,1.00E-06,1.27E-06
0.87272,0.005664924,4ppan,1.00E-06,1.21E-06
0.87272,0.005664924,dcamp,1.00E-06,1.18E-06
0.87272,0.005664924,acgam6p,1.00E-06,1.24E-06
0.87272,0.005664924,asn__L,1.00E-06,1.38E-06
0.87272,0.005664924,4mhetz,1.00E-06,1.38E-06
0.87272,0.005664924,cbp,1.00E-06,1.21E-06
0.87272,0.005664924,cbasp,1.88E-05,1.89E-05
0.87272,0.005664924,ara5p,1.00E-06,1.24E-06
0.87272,0.005664924,kdo8p,1.00E-06,1.21E-06
0.87272,0.005664924,kdo,1.00E-06,1.27E-06
0.87272,0.005664924,h2mb4p,1.00E-06,1.17E-06
0.87272,0.005664924,succoa,0.000153758,0.000154619
0.87272,0.005664924,sucarg,1.00E-06,1.28E-06
0.87272,0.005664924,sucglu,1.00E-06,1.19E-06
