max_growth,k_val,mets,min,max,mean
0.902,0.019962608,ascb6p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,adocbip,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,agdpcbi,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,prfp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,adocbl,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,adocbi,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,thmpp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,hkndd,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dxyl,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,sucorn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,sucgsa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,hkntd,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2pg,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ppcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ppap,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,g3pi,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,inost,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,phthr,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,5aop,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ppbng,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,23dhba,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,seramp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,enter,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,man6pglyc,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,oxur,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,fpram,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,acmum6p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,lac__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,man1p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3php,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pser__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ap4a,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ap5a,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,camp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,air,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,5caiz,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,mi1p__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2mcit,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,taur,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,aacald,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,kdo2lipid4,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3c3hmp,5.20E-06,5.20E-06,5.20E-06
0.902,0.019962608,2dhp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,malttr,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,malt,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,malthc,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,o2s,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,acnam,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,thm,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,udpglcur,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,glcr,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pppn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,uacmam,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,uacmamu,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,lald__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,lac__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,btnso,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,btn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,cyst__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,unaga,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,unagamu,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2dh3dgal,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2dh3dgal6p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,arbt6p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,hqn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3hcinnm,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pac,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,phaccoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,gp4g,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dtdp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,unagamuf,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ahdt,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,isetac,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,gcald,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2dr5p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dhpt,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,acgam,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,5mthf,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,iasp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ethso3,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,aragund,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,garagund,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,5aizc,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,25aics,7.15E-06,7.15E-06,7.15E-06
0.902,0.019962608,23dhbzs,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,23dhb,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,mal__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ly_L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,xylu__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,gg4abut,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,sulfac,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,datp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ditp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,icolipa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,gicolipa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,fe3,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,fe2,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,no,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,no3,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ggagicolipa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,gggagicolipa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,colipa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,n2o,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,anhm4p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,anhm3p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,acanth,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,metsoS__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,metsoR__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,23dappa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,cgly,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,rbflvrd,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,mso3,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,fald,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,LalaLglu,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,r1p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,r15bp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pmtcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,hdca,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ppgpp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,35cgmp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ggptrc,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,itp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,sarcs,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,xtp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dimp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,all__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,all6p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,aso4,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,aso3,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,gthoc,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ragund,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,gfgaragund,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,o16aund,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,anhgm4p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,anhgm3p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,mmet,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,acglu,4.77E-05,4.77E-05,4.77E-05
0.902,0.019962608,acg5p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,lald__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,12ppd__R,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,glcn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,rml,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,rml1p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pydam,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,15dap,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,hisp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,sl2a6o,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,acon_T,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,aconm,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,seln,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,selnp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,Nmtrp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dgdp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,skm,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,skm5p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dmbzid,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,athr__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,5mtr,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pant__R,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,galct__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,udpLa4o,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,mmcoa__S,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,udpLa4n,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,udpLa4fn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,uLa4fn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,lipa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,hlipa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2mcacn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,acetol,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,hhlipa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,phphhlipa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,kphphhlipa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,gagicolipa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,phhlipa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,hphhlipa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3sala,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,so2,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dad_5,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ppp9,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,sbzcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,cys__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,idp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,g3pg,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2agpe180,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ocdca,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2agpe160,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pe160,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,galctn__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,malthp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2agpg180,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dscl,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pg180,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2agpg160,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pg160,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,cdpdodecg,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pgp180,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3pg,0.000141959,0.000141959,1.42E-04
0.902,0.019962608,stcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2agpg140,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pg140,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,apg140,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,apg160,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,apg180,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,occoa,0.00075473,0.00075473,7.55E-04
0.902,0.019962608,octa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pg161,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,cpg160,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pe180,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2agpe140,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,progly,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ser__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ggbutal,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2tpr3dpcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2ombzl,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2ommbl,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,g3ps,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2doxg6p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2dglc,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,oxam,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pa140,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,cdpdtdecg,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pa180,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,5drib,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,Sfglutth,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dhna,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ps180,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ps160,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,cdpdhdec9eg,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pgp161,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pgp160,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,xdp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,1odec11eg3p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,octeACP,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ACP,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pa181,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,1tdec7eg3p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,tdeACP,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pa141,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,1hdec9eg3p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,hdeACP,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pa161,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,didp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ctbt,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ctbtcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,crn__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,crnDcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,tartr__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,crn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,crncoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,oxalcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,forcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,galctn__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,tagur,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,mdhdhf,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,mththf,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,slnt,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dgslnt,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2fe1s,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,sufbcd,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,sufsesh,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,sufbcd_2fe2s,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,sufse,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3amac,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,msa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,5pg35pg,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,mpt,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,mptamp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,cdg,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,preq0,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,sel,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,preq1,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2fe2s,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,cph4,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,cbm,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,iscu_2fe2s,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,iscu,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2oxpaccoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3oxdhscoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3hpp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,methf,1.43E-06,1.43E-06,1.43E-06
0.902,0.019962608,5fthf,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ocACP,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,octapb,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,lipoate,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,lipoamp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2sephchc,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,oxadpcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,uracp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,poaac,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,b2coa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,btcoa,0.000715232,0.000715232,7.15E-04
0.902,0.019962608,na15dap,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,athtp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,glyc2p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,S2hglut,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dhptdn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,thptdn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,rbl__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,mercppyr,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,iscssh,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,iscs,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,glyald,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,tyr__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,4crsol,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dhgly,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,quin,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,4hthr,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,12ppd__S,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3hppnl,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,23dhacoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2dr1p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ile__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,val__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2ippm,4.44E-06,4.44E-06,4.44E-06
0.902,0.019962608,actp,0.001540921,0.001540922,1.54E-03
0.902,0.019962608,thym,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3htdcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,td2coa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,fprica,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3hdcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dc2coa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,13dpg,4.34E-05,4.34E-05,4.34E-05
0.902,0.019962608,aicar,2.24E-05,2.24E-05,2.24E-05
0.902,0.019962608,etoh,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,rmn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,36dahc,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ohpb,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3otdcoa,2.64E-06,2.64E-06,2.64E-06
0.902,0.019962608,3hbcoa,2.78E-06,2.78E-06,2.78E-06
0.902,0.019962608,3hhcoa,1.05E-06,1.05E-06,1.05E-06
0.902,0.019962608,hx2coa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,acg5sa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,glu1sa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3hocoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,oc2coa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,gal1p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,glcur,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,fruur,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,xyl__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3odcoa,2.64E-06,2.64E-06,2.64E-06
0.902,0.019962608,3oddcoa,2.64E-06,2.64E-06,2.64E-06
0.902,0.019962608,3hddcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3ohdcoa,2.64E-06,2.64E-06,2.64E-06
0.902,0.019962608,3hhdcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,sbt6p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,galt1p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,bbtcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,gbbtn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,arab__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,mnl1p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,fuc__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,prlp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,4pasp,1.25E-06,1.25E-06,1.25E-06
0.902,0.019962608,phe__L,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,micit,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,tdcoa,0.000754728,0.00075473,7.55E-04
0.902,0.019962608,3ohcoa,2.99E-06,2.99E-06,2.99E-06
0.902,0.019962608,3hodcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,od2coa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dd2coa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,acmalt,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,LalaDglu,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,ddcacoa,0.00075473,0.00075473,7.55E-04
0.902,0.019962608,arab__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,allul6p,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,hmgth,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,dhmptp,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,h2,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3oocoa,2.64E-06,2.64E-06,2.64E-06
0.902,0.019962608,4per,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,8aonn,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,amob,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,acglc__D,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,56dura,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,hdd2coa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,tdec2eACP,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,cdec3eACP,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,galur,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,acon_C,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,2amsa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,psclys,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,frulys,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3ohodcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,3hadpcoa,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,pacald,1.00E-06,1.00E-06,1.00E-06
0.902,0.019962608,13ppd,1.00E-06,1.00E-06,1.00E-06
