max_growth,k_val,rxns,Z
0.9008278,0.016287690687355187,PFK_2,0
0.9008278,0.016287690687355187,ACACCT,0
0.9008278,0.016287690687355187,SDPDS,1.0
0.9008278,0.016287690687355187,DMSOR1,0
0.9008278,0.016287690687355187,PGLYCP,0
0.9008278,0.016287690687355187,DKGLCNR2y,0
0.9008278,0.016287690687355187,G1PTT,0
0.9008278,0.016287690687355187,TDPGDH,0
0.9008278,0.016287690687355187,ADCS,1.0
0.9008278,0.016287690687355187,ADCL,1.0
0.9008278,0.016287690687355187,DHAPT,1.0
0.9008278,0.016287690687355187,UDPGALM,0
0.9008278,0.016287690687355187,TDPDRE,0
0.9008278,0.016287690687355187,TDPDRR,0
0.9008278,0.016287690687355187,RZ5PP,0
0.9008278,0.016287690687355187,DURIK1,1.0
0.9008278,0.016287690687355187,G3PD6,0
0.9008278,0.016287690687355187,ALLTN,1.0
0.9008278,0.016287690687355187,UAPGR,1.0
0.9008278,0.016287690687355187,UPPRT,1.0
0.9008278,0.016287690687355187,NTD9,1.0
0.9008278,0.016287690687355187,CTPS2,1.0
0.9008278,0.016287690687355187,NTD1,1.0
0.9008278,0.016287690687355187,NTD7,1.0
0.9008278,0.016287690687355187,PAPPT3,1.0
0.9008278,0.016287690687355187,UAGPT3,1.0
0.9008278,0.016287690687355187,AOBUTDs,0
0.9008278,0.016287690687355187,ADNUC,1.0
0.9008278,0.016287690687355187,GMHEPPA,0
0.9008278,0.016287690687355187,S7PI,0
0.9008278,0.016287690687355187,TRPS3,1.0
0.9008278,0.016287690687355187,AGMHE,0
0.9008278,0.016287690687355187,NTD10,1.0
0.9008278,0.016287690687355187,GMHEPAT,0
0.9008278,0.016287690687355187,ADPT,0.0
0.9008278,0.016287690687355187,IDOND2,1.0
0.9008278,0.016287690687355187,FADRx,1.0
0.9008278,0.016287690687355187,GTPDPK,1.0
0.9008278,0.016287690687355187,NADN,1.0
0.9008278,0.016287690687355187,GLYCLTDx,1.0
0.9008278,0.016287690687355187,HPYRRy,1.0
0.9008278,0.016287690687355187,ACODA,0
0.9008278,0.016287690687355187,ADA,0
0.9008278,0.016287690687355187,DADA,0
0.9008278,0.016287690687355187,ADD,1.0
0.9008278,0.016287690687355187,HBZOPT,1.0
