max_growth,k_val,mets,min,max
0.902,0.019781247334582485,sufbcd,1.0000000000000004e-06,9.999999995702146e-07
0.902,0.019781247334582485,sufsesh,1.0000000000000004e-06,1.0001000090492142e-06
0.902,0.019781247334582485,sufbcd_2fe2s,1.0000000000000004e-06,9.99999999547477e-07
0.902,0.019781247334582485,sufse,1.0000000000000004e-06,9.99999999548296e-07
0.902,0.019781247334582485,3amac,1.0000000000000004e-06,9.999999995338773e-07
0.902,0.019781247334582485,msa,1.0000000000000004e-06,9.999999995696958e-07
0.902,0.019781247334582485,5pg35pg,1.0000000000000004e-06,1.0000000016710975e-06
0.902,0.019781247334582485,mpt,1.0000000000000004e-06,1.0001000091763517e-06
0.902,0.019781247334582485,mptamp,1.0000000000000004e-06,1.0001000091763517e-06
0.902,0.019781247334582485,cdg,1.0000000000000004e-06,9.999999995518755e-07
0.902,0.019781247334582485,preq0,1.0000000000000004e-06,9.99999999545857e-07
0.902,0.019781247334582485,sel,1.0000000000000004e-06,9.999999995544759e-07
0.902,0.019781247334582485,preq1,1.0000000000000004e-06,9.99999999545857e-07
0.902,0.019781247334582485,2fe2s,1.0000000000000004e-06,1.0001000091692758e-06
0.902,0.019781247334582485,cph4,1.0000000000000004e-06,9.999999995516303e-07
0.902,0.019781247334582485,cbm,1.0000000000000004e-06,9.999999995688894e-07
0.902,0.019781247334582485,iscu_2fe2s,1.0000000000000004e-06,9.99999999557105e-07
0.902,0.019781247334582485,iscu,1.0000000000000004e-06,1.0000000000000004e-06
0.902,0.019781247334582485,2oxpaccoa,1.0000000000000004e-06,9.999999995652923e-07
0.902,0.019781247334582485,3oxdhscoa,1.0000000000000004e-06,9.999999995494348e-07
0.902,0.019781247334582485,3hpp,1.0000000000000004e-06,9.999999995824288e-07
0.902,0.019781247334582485,methf,1.3528592896115044e-06,1.3528592888899001e-06
0.902,0.019781247334582485,5fthf,1.0000000000000004e-06,9.99999999555629e-07
0.902,0.019781247334582485,ocACP,1.0000000000000004e-06,1.0000000016823313e-06
0.902,0.019781247334582485,octapb,1.0000000000000004e-06,9.999999995580268e-07
0.902,0.019781247334582485,lipoate,1.0000000000000004e-06,9.999999995452887e-07
0.902,0.019781247334582485,lipoamp,1.0000000000000004e-06,9.999999995452887e-07
0.902,0.019781247334582485,2sephchc,1.0000000000000004e-06,9.999999995636312e-07
0.902,0.019781247334582485,oxadpcoa,1.0000000000000004e-06,9.99999999549028e-07
0.902,0.019781247334582485,uracp,1.0000000000000004e-06,9.999999995558313e-07
0.902,0.019781247334582485,poaac,1.0000000000000004e-06,1.0000000016904084e-06
0.902,0.019781247334582485,b2coa,1.0000000000000004e-06,9.99999999981386e-07
0.902,0.019781247334582485,btcoa,0.000715232318199951,0.000715232318193479
0.902,0.019781247334582485,na15dap,1.0000000000000004e-06,9.99999999562459e-07
0.902,0.019781247334582485,athtp,1.0000000000000004e-06,1.000100011331018e-06
0.902,0.019781247334582485,glyc2p,1.0000000000000004e-06,1.0000000016866761e-06
0.902,0.019781247334582485,S2hglut,1.0000000000000004e-06,9.99999999544285e-07
0.902,0.019781247334582485,dhptdn,1.0000000000000004e-06,9.999999995801105e-07
0.902,0.019781247334582485,thptdn,1.0000000000000004e-06,1.000100011320446e-06
0.902,0.019781247334582485,rbl__D,1.0000000000000004e-06,9.99999999562045e-07
0.902,0.019781247334582485,mercppyr,1.0000000000000004e-06,9.999999995429848e-07
0.902,0.019781247334582485,iscssh,1.0000000000000004e-06,9.999999995508984e-07
0.902,0.019781247334582485,iscs,1.0000000000000004e-06,9.9999999956237e-07
0.902,0.019781247334582485,glyald,1.0000000000000004e-06,9.999999995639048e-07
0.902,0.019781247334582485,tyr__L,1.0000000000000004e-06,9.99999999562736e-07
0.902,0.019781247334582485,4crsol,1.0000000000000004e-06,9.999999995496728e-07
0.902,0.019781247334582485,dhgly,1.0000000000000004e-06,1.0000000016842496e-06
0.902,0.019781247334582485,quin,1.0000000000000004e-06,9.999999995719766e-07
0.902,0.019781247334582485,4hthr,1.0000000000000004e-06,9.99999999546779e-07
0.902,0.019781247334582485,12ppd__S,1.0000000000000004e-06,9.99999999553412e-07
0.902,0.019781247334582485,3hppnl,1.0000000000000004e-06,9.999999995824288e-07
0.902,0.019781247334582485,23dhacoa,1.0000000000000004e-06,1.0001000091688904e-06
0.902,0.019781247334582485,2dr1p,1.0000000000000004e-06,9.999999995484327e-07
0.902,0.019781247334582485,ile__L,1.0000000000000004e-06,1.0001000066702728e-06
0.902,0.019781247334582485,val__L,1.0000000000000004e-06,1.000100006710561e-06
0.902,0.019781247334582485,2ippm,4.3296899299389305e-06,4.329689929720219e-06
0.902,0.019781247334582485,actp,0.0015409213177508894,0.0015409213177484094
0.902,0.019781247334582485,thym,1.0000000000000004e-06,9.99999999562553e-07
0.902,0.019781247334582485,3htdcoa,1.0000000000000004e-06,9.99999999999521e-07
0.902,0.019781247334582485,td2coa,1.0000000000000004e-06,9.999999995513798e-07
0.902,0.019781247334582485,fprica,1.0000000000000004e-06,1.0000036785316696e-06
0.902,0.019781247334582485,3hdcoa,1.0000000000000004e-06,9.999999999994924e-07
0.902,0.019781247334582485,dc2coa,1.0000000000000004e-06,1.0000000016766468e-06
0.902,0.019781247334582485,13dpg,4.342118166851941e-05,4.3421200066874576e-05
0.902,0.019781247334582485,aicar,1.9177838286952772e-05,1.9177838276778724e-05
0.902,0.019781247334582485,etoh,1.0000000000000004e-06,9.999999995432014e-07
0.902,0.019781247334582485,rmn,1.0000000000000004e-06,9.999999995402118e-07
0.902,0.019781247334582485,36dahc,1.0000000000000004e-06,9.999999995338773e-07
0.902,0.019781247334582485,ohpb,1.0000000000000004e-06,9.99999999541981e-07
0.902,0.019781247334582485,3otdcoa,2.6027561446942244e-06,2.602756144687405e-06
0.902,0.019781247334582485,3hbcoa,2.783553971458984e-06,2.783553971680175e-06
0.902,0.019781247334582485,3hhcoa,1.0534717063238955e-06,1.0534717063229298e-06
0.902,0.019781247334582485,hx2coa,1.0000000000000004e-06,9.999999999990714e-07
0.902,0.019781247334582485,acg5sa,1.0000000000000004e-06,9.999999995551209e-07
0.902,0.019781247334582485,glu1sa,1.0000000000000004e-06,9.99999999546454e-07
0.902,0.019781247334582485,3hocoa,1.0000000000000004e-06,9.999999998481824e-07
0.902,0.019781247334582485,oc2coa,1.0000000000000004e-06,9.999999995483245e-07
0.902,0.019781247334582485,gal1p,1.0000000000000004e-06,1.0000000016872233e-06
0.902,0.019781247334582485,glcur,1.0000000000000004e-06,1.000100011310524e-06
0.902,0.019781247334582485,fruur,1.0000000000000004e-06,9.99999999539345e-07
0.902,0.019781247334582485,xyl__D,1.0000000000000004e-06,1.0001000067196692e-06
0.902,0.019781247334582485,3odcoa,2.6027558612886787e-06,2.6027561446882465e-06
0.902,0.019781247334582485,3oddcoa,2.602756144694146e-06,2.6027561441680603e-06
0.902,0.019781247334582485,3hddcoa,1.0000000000000004e-06,9.999999998441997e-07
0.902,0.019781247334582485,3ohdcoa,2.6027561446949736e-06,2.602756144688667e-06
0.902,0.019781247334582485,3hhdcoa,1.0000000000000004e-06,9.999999999995013e-07
0.902,0.019781247334582485,sbt6p,1.0000000000000004e-06,9.999999995544759e-07
0.902,0.019781247334582485,galt1p,1.0000000000000004e-06,9.999999995577285e-07
0.902,0.019781247334582485,bbtcoa,1.0000000000000004e-06,9.999999995640116e-07
0.902,0.019781247334582485,gbbtn,1.0000000000000004e-06,9.99999999564635e-07
0.902,0.019781247334582485,arab__L,1.0000000000000004e-06,9.999999995517599e-07
0.902,0.019781247334582485,mnl1p,1.0000000000000004e-06,1.0001000091763517e-06
0.902,0.019781247334582485,fuc__L,1.0000000000000004e-06,9.99999999539345e-07
0.902,0.019781247334582485,prlp,1.0000000000000004e-06,1.0000000016831713e-06
0.902,0.019781247334582485,4pasp,1.2509038178669712e-06,1.2565641233268558e-06
0.902,0.019781247334582485,phe__L,1.0000000000000004e-06,9.999999997541385e-07
0.902,0.019781247334582485,micit,1.0000000000000004e-06,9.999999995569664e-07
0.902,0.019781247334582485,tdcoa,0.0007546607582060631,0.0007546607581990562
0.902,0.019781247334582485,3ohcoa,2.9882287381457556e-06,2.9882287381383564e-06
0.902,0.019781247334582485,3hodcoa,1.0000000000000004e-06,1.000000001691277e-06
0.902,0.019781247334582485,od2coa,1.0000000000000004e-06,9.999999995453152e-07
0.902,0.019781247334582485,dd2coa,1.0000000000000004e-06,9.999999995559948e-07
0.902,0.019781247334582485,acmalt,1.0000000000000004e-06,9.999999995518132e-07
0.902,0.019781247334582485,LalaDglu,1.0000000000000004e-06,9.999999995496728e-07
0.902,0.019781247334582485,ddcacoa,0.0007546607582059251,0.000754660758198918
0.902,0.019781247334582485,arab__D,1.0000000000000004e-06,9.999999995517599e-07
0.902,0.019781247334582485,allul6p,1.0000000000000004e-06,1.0001000090404523e-06
0.902,0.019781247334582485,hmgth,1.0000000000000004e-06,9.999999995547406e-07
0.902,0.019781247334582485,dhmptp,1.0000000000000004e-06,9.999999995578316e-07
0.902,0.019781247334582485,h2,1.0000000000000004e-06,9.99999999560576e-07
0.902,0.019781247334582485,3oocoa,2.6027561446951032e-06,2.6027561441457384e-06
0.902,0.019781247334582485,4per,1.0000000000000004e-06,9.999999995676085e-07
0.902,0.019781247334582485,8aonn,1.0000000000000004e-06,9.999999996469585e-07
0.902,0.019781247334582485,amob,1.0000000000000004e-06,9.999999996459228e-07
0.902,0.019781247334582485,acglc__D,1.0000000000000004e-06,9.999999995430788e-07
0.902,0.019781247334582485,56dura,1.0000000000000004e-06,9.999999995840576e-07
0.902,0.019781247334582485,hdd2coa,1.0000000000000004e-06,1.0001000091767107e-06
0.902,0.019781247334582485,tdec2eACP,9.99999999999995e-07,9.99999999999995e-07
0.902,0.019781247334582485,cdec3eACP,1.0000000000000004e-06,9.999999995416152e-07
0.902,0.019781247334582485,galur,1.0000000000000004e-06,9.999999995577285e-07
0.902,0.019781247334582485,acon_C,1.0000000000000004e-06,9.999999999890688e-07
0.902,0.019781247334582485,2amsa,1.0000000000000004e-06,9.999999995412456e-07
0.902,0.019781247334582485,psclys,1.0000000000000004e-06,9.99999999548296e-07
0.902,0.019781247334582485,frulys,1.0000000000000004e-06,9.99999999539345e-07
0.902,0.019781247334582485,3ohodcoa,1.0000000000000004e-06,9.999999995661378e-07
0.902,0.019781247334582485,3hadpcoa,1.0000000000000004e-06,9.99999999557025e-07
0.902,0.019781247334582485,pacald,1.0000000000000004e-06,9.99999999559226e-07
0.902,0.019781247334582485,13ppd,1.0000000000000004e-06,9.999999995475713e-07
0.902,0.019781247334582485,ghb,1.0000000000000004e-06,9.999999995507385e-07
0.902,0.019781247334582485,appl,1.0000000000000004e-06,9.999999995673315e-07
0.902,0.019781247334582485,oxa,1.0000000000000004e-06,9.99999999549028e-07
0.902,0.019781247334582485,prpncoa,1.0000000000000004e-06,9.99999999545857e-07
0.9008278,0.016287690687355187,cytd,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,gtp,1.0000000000000004e-06,3.094358797819896e-06
0.9008278,0.016287690687355187,cmp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,gdp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,h,1.0,1.0
0.9008278,0.016287690687355187,prpp,1.0000000000000004e-06,3.3196808697646125e-06
0.9008278,0.016287690687355187,xan,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,ppi,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,xmp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,hxan,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,imp,1.0000000000000004e-06,3.0943587977598062e-06
0.9008278,0.016287690687355187,orot5p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,co2,0.0015409214678356602,0.001540920111440213
0.9008278,0.016287690687355187,ump,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,glu5p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,nadph,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,glu5sa,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,nadp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,pi,0.001464367313074502,0.0013153400987630085
0.9008278,0.016287690687355187,accoa,0.0010814845755810142,0.0015409210180914986
0.9008278,0.016287690687355187,h2o,1.0,1.0
0.9008278,0.016287690687355187,oaa,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,cit,5.196026396947529e-05,5.196026396947529e-05
0.9008278,0.016287690687355187,coa,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,ala__L,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,pydx5p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,pyam5p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,pyr,0.00033198214940691965,0.0003319812700491651
0.9008278,0.016287690687355187,akg,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,ptrc,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,4abutn,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,glu__L,0.00012691426941384293,0.00012691426941384293
0.9008278,0.016287690687355187,ac,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,atp,0.0014336848971025675,0.0014336848971025675
0.9008278,0.016287690687355187,amp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,cys__L,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,h2s,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,nh4,0.0033198143415692377,0.0033198141998774
0.9008278,0.016287690687355187,5apru,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,5aprbu,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,adp,1.0000000000000004e-06,1.0000000000023257e-06
0.9008278,0.016287690687355187,pep,1.0000000000000004e-06,2.21493148898847e-06
0.9008278,0.016287690687355187,mal__L,3.569930553358746e-05,3.569917843021774e-05
0.9008278,0.016287690687355187,nad,0.0012628419929761867,0.001262837496767042
0.9008278,0.016287690687355187,nadh,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,ru5p__D,3.998167908821075e-05,3.998167908821075e-05
0.9008278,0.016287690687355187,db4p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,for,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,ribflv,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,fmn,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,xylu__D,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,xu5p__D,1.0000000000000004e-06,1.325338945972547e-06
0.9008278,0.016287690687355187,rib__D,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,r5p,0.00025157642800978256,0.00025157642801232983
0.9008278,0.016287690687355187,glyc,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,glyc3p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,dmlz,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,4r5au,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,gmp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,cdp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,udp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,fdp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,f6p,1.0000000000000004e-06,1.9086835038142676e-06
0.9008278,0.016287690687355187,g1p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,adpglc,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,ala__D,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,cpppg3,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,o2,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,pppg9,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,dhor__S,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,mqn8,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,mql8,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,orot,1.0000000000000004e-06,3.319680862716864e-06
0.9008278,0.016287690687355187,glyclt,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,q8,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,glc,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,q8h2,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,2dmmq8,9.99999999999997e-07,9.99999999999997e-07
0.9008278,0.016287690687355187,2dmmql8,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,2obut,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,2ahbut,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,s7p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,s17bp,3.5445509919379193e-06,2.9028446785559278e-05
0.9008278,0.016287690687355187,23dhmp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,3mop,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,alac__S,9.99999999999997e-07,9.99999999999997e-07
0.9008278,0.016287690687355187,indole,0.00011441601869204201,0.0002666209144180811
0.9008278,0.016287690687355187,ser__L,4.725995632604659e-06,7.152305042100942e-05
0.9008278,0.016287690687355187,trp__L,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,dhap,0.0007152324660286751,0.0007152324660286751
0.9008278,0.016287690687355187,glc__D,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,chor,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,gln__L,1.0000000000000004e-06,3.3315066807579207e-06
0.9008278,0.016287690687355187,anth,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,fum,8.95547960027889e-06,8.95547960027889e-06
0.9008278,0.016287690687355187,succ,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,pran,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,pphn,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,3psme,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,2cpr5p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,3ig3p,4.3580761883282455e-05,4.35806464461279e-05
0.9008278,0.016287690687355187,4mop,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,leu__L,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,dmpp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,ipdp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,grdp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,frdp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,hmbil,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,uppg3,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,ckdo,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,lipidA,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,kdolipid4,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,udcpdp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,u23ga,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,lipidX,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,mthgxl,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,lipidAds,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,2mahmp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,4mpetz,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,thmmp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,2ddg6p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,g3p,7.162173907406261e-05,7.162173907406261e-05
0.9008278,0.016287690687355187,dgtp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,dgmp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,uri,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,6pgl,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,6pgc,1.0019140886472026e-06,1.0019140886472026e-06
0.9008278,0.016287690687355187,dgsn,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,pppi,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,gsn,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,3dhq,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,3dhsk,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,3c2hmp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,3c4mop,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,gam6p,3.5391482721874225e-06,3.5391482721874225e-06
0.9008278,0.016287690687355187,trdrd,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,dadp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,trdoc,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,dcdp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,dudp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,acald,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,dump,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,mlthf,2.291911665181826e-06,1.62231132777008e-05
0.9008278,0.016287690687355187,dhf,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,dtmp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,thymd,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,4ppcys,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,pan4p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,10fthf,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,thf,1.0000000000000004e-06,1.2854032934324141e-06
0.9008278,0.016287690687355187,23dhmb,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,3mob,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,ins,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,4abut,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,sucsal,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,fad,2.0316282928479777e-06,2.0316282928479777e-06
0.9008278,0.016287690687355187,pydxn,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,pdx5p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,h2o2,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,asp__L,7.1523420772971e-05,7.152277714302193e-05
0.9008278,0.016287690687355187,nmn,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,thr__L,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,2aobut,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,man,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,man6p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,4ahmmp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,4ampm,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,hco3,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,malcoa,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,2h3oppan,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,2shchc,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,sucbz,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,ichor,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,23ddhb,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,rbl__L,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,ru5p__L,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,tartr__L,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,5dh4dglc,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,pheme,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,hemeO,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,amet,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,ametam,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,agm,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,urea,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,damp,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,dad_2,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,gthrd,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,lgt__S,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,pydc,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,arg__L,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,citr__L,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,argsuc,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,5mta,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,spmd,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,dxyl5p,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,mana,1.0000000000000004e-06,1.0000000000000004e-06
0.9008278,0.016287690687355187,2ddglcn,1.0000000000000004e-06,1.0000000000000004e-06
