max_growth,k_val,rxns,Z
0.87699,0.164259819,HEPT4,0
0.87699,0.164259819,NODOx,0
0.87699,0.164259819,NHFRBO,0
0.87699,0.164259819,42A12BOOXpp,0
0.87699,0.164259819,TYROXDApp,0
0.87699,0.164259819,UDPGALPpp,0
0.87699,0.164259819,UACGAMPpp,0
0.87699,0.164259819,UACGALPpp,0
0.87699,0.164259819,UGLCURPpp,0
0.87699,0.164259819,FEROpp,1
0.87699,0.164259819,GUR1PPpp,0
0.87699,0.164259819,ACGAL1PPpp,0
0.87699,0.164259819,AM4PCP,1
0.87699,0.164259819,ACANTHAT,0
0.87699,0.164259819,TDP,1
0.87699,0.164259819,METSOXR1,0
0.87699,0.164259819,METSOXR2,0
0.87699,0.164259819,DAPAL,0
0.87699,0.164259819,AMPTASECG,1
0.87699,0.164259819,LACZpp,0
0.87699,0.164259819,GPDDA1pp,0
0.87699,0.164259819,GPDDA5pp,0
0.87699,0.164259819,PTHRpp,0
0.87699,0.164259819,FLVR,1
0.87699,0.164259819,FDMO2,0
0.87699,0.164259819,LALGP,0
0.87699,0.164259819,R5PPpp,0
0.87699,0.164259819,PSP_Lpp,0
0.87699,0.164259819,TYRPpp,0
0.87699,0.164259819,R1PK,1
0.87699,0.164259819,R15BPK,1
0.87699,0.164259819,FACOAE160,1
0.87699,0.164259819,PPGPPDP,1
0.87699,0.164259819,GUACYC,1
0.87699,0.164259819,GGPTRCS,1
0.87699,0.164259819,23PDE2pp,0
0.87699,0.164259819,23PDE4pp,0
0.87699,0.164259819,23PDE9pp,0
0.87699,0.164259819,ATPHs,1
0.87699,0.164259819,SARCOX,0
0.87699,0.164259819,GTPHs,0
0.87699,0.164259819,MN6PP,1
0.87699,0.164259819,3KGK,0
0.87699,0.164259819,F6PP,1
0.87699,0.164259819,GDPMNH,0
0.87699,0.164259819,GDPDPK,1
0.87699,0.164259819,ASNNpp,1
0.87699,0.164259819,GLUNpp,0
0.87699,0.164259819,NTD12,1
0.87699,0.164259819,NTD10pp,0
0.87699,0.164259819,NTD1pp,0
0.87699,0.164259819,NTD2pp,0
0.87699,0.164259819,NTD3pp,0
0.87699,0.164259819,NTD4pp,0
0.87699,0.164259819,NTD5pp,0
0.87699,0.164259819,DNTPPA,1
0.87699,0.164259819,NTD6pp,0
0.87699,0.164259819,NTD7pp,0
0.87699,0.164259819,NTD9pp,0
0.87699,0.164259819,PEAMNOpp,0
0.87699,0.164259819,GAL1PPpp,0
0.87699,0.164259819,NTPP9,1
0.87699,0.164259819,NTPP10,1
0.87699,0.164259819,NTPP11,0
0.87699,0.164259819,ARGDCpp,1
0.87699,0.164259819,URIH,1
0.87699,0.164259819,ALLK,0
0.87699,0.164259819,NADPHQR2,1
0.87699,0.164259819,NADPHQR3,1
0.87699,0.164259819,NADPHQR4,1
0.87699,0.164259819,ASR,0
0.87699,0.164259819,METOX1s,0
0.87699,0.164259819,XTSNH,1
0.87699,0.164259819,METOX2s,0
0.87699,0.164259819,INSH,1
0.87699,0.164259819,O16AT,0
0.87699,0.164259819,O16GALFT,0
0.87699,0.164259819,O16GLCT2,0
0.87699,0.164259819,O16AP1pp,0
0.87699,0.164259819,GPDDA3pp,0
0.87699,0.164259819,GPDDA4pp,1
0.87699,0.164259819,GPDDA2pp,1
0.87699,0.164259819,AGM4PCP,0
0.87699,0.164259819,HCYSMT2,0
0.87699,0.164259819,ACGK,1
0.87699,0.164259819,PPK2,0
0.87699,0.164259819,PPDOy,0
0.87699,0.164259819,NTD12pp,0
0.87699,0.164259819,PPA2,0
0.87699,0.164259819,GNK,1
0.87699,0.164259819,HMBS,1
0.87699,0.164259819,3NTD7pp,0
0.87699,0.164259819,3NTD4pp,0
0.87699,0.164259819,3NTD2pp,0
0.87699,0.164259819,3NTD9pp,0
0.87699,0.164259819,RMK,0
0.87699,0.164259819,HYPOE,1
0.87699,0.164259819,MEPCT,1
0.87699,0.164259819,23PDE7pp,0
0.87699,0.164259819,GLYCLTDy,1
0.87699,0.164259819,LYSDC,1
0.87699,0.164259819,DAAD,0
0.87699,0.164259819,HSTPT,1
0.87699,0.164259819,NTPP5,1
0.87699,0.164259819,THDPS,1
0.87699,0.164259819,ACONMT,0
0.87699,0.164259819,ATPM,1
0.87699,0.164259819,NADPPPS,1
0.87699,0.164259819,THRD_L,1
0.87699,0.164259819,NTD3,1
0.87699,0.164259819,GLYOX,0
0.87699,0.164259819,NAMNPP,0
0.87699,0.164259819,SELNPS,0
0.87699,0.164259819,MTRPOX,0
0.87699,0.164259819,AGM4PCPpp,0
0.87699,0.164259819,GTPDPDP,1
0.87699,0.164259819,RNDR2,1
0.87699,0.164259819,PRAIi,1
0.87699,0.164259819,NMNN,1
0.87699,0.164259819,XAND,1
0.87699,0.164259819,SHKK,1
0.87699,0.164259819,NNDMBRT,0
0.87699,0.164259819,THRA2,0
0.87699,0.164259819,PPK,1
0.87699,0.164259819,SADH,0
0.87699,0.164259819,GLUSy,1
0.87699,0.164259819,GUAPRT,0
0.87699,0.164259819,OMCDC,1
0.87699,0.164259819,ABUTD,0
0.87699,0.164259819,PDH,1
0.87699,0.164259819,MTHFR2,1
0.87699,0.164259819,DUTPDP,1
0.87699,0.164259819,NTP5,1
0.87699,0.164259819,MTAN,0
0.87699,0.164259819,DPR,1
