k_val,mets,ln_met,exp_met
0.165,x_phe__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_micit_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_tdcoa_c,0.0009705413487468956,0.0009349000850762471
0.165,x_3ohcoa_c,5.250370905006141e-06,5.249890076858521e-06
0.165,x_3hodcoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_od2coa_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_dd2coa_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_acmalt_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_LalaDglu_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_ddcacoa_c,0.0009705413487467181,0.0009349000850760198
0.165,x_arab__D_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_allul6p_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_hmgth_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_dhmptp_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_h2_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_3oocoa_c,4.614922757456685e-06,4.581719237813366e-06
0.165,x_4per_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_8aonn_c,1.0000000000000023e-06,9.999999999999976e-07
0.165,x_amob_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_acglc__D_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_56dura_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_hdd2coa_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_tdec2eACP_c,1.004042327270682e-06,1.004034179045515e-06
0.165,x_cdec3eACP_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_galur_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_acon_C_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_2amsa_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_psclys_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_frulys_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_3ohodcoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_3hadpcoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_pacald_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_13ppd_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_ghb_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_appl_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_oxa_c,1.0000000000000004e-06,9.999999999999976e-07
0.165,x_prpncoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_cytd_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gtp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_cmp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gdp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_prpp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_xan_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ppi_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_xmp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_hxan_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_imp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_orot5p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_co2_c,0.0005826176023256105,0.0005676279694674892
0.5,x_ump_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_glu5p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_nadph_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_glu5sa_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_nadp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pi_c,0.00035125700200822437,0.00034563388866448155
0.5,x_accoa_c,0.0034607372382063333,0.003450703327395832
0.5,x_oaa_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_cit_c,5.219950948793832e-05,5.186656534890703e-05
0.5,x_coa_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ala__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pydx5p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pyam5p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pyr_c,0.0029504908576850797,0.0028561145099325683
0.5,x_akg_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ptrc_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4abutn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_glu__L_c,0.0014548583248391097,0.001438968063308876
0.5,x_ac_c,0.10000000000000002,0.1
0.5,x_atp_c,0.00012665194915535048,0.0001260733521455976
0.5,x_amp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_cys__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_h2s_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_nh4_c,0.10000000000000002,0.1
0.5,x_5apru_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_5aprbu_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_adp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pep_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_mal__L_c,3.7884390720707335e-06,3.6985198081113333e-06
0.5,x_nad_c,0.011948657342287602,0.011921958546763978
0.5,x_nadh_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ru5p__D_c,0.0007427399763393246,0.0007423784184126848
0.5,x_db4p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_for_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ribflv_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_fmn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_xylu__D_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_xu5p__D_c,0.002908869886579307,0.0028031569649733974
0.5,x_rib__D_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_r5p_c,0.004465339034437351,0.004400730917033819
0.5,x_glyc_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_glyc3p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dmlz_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4r5au_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gmp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_cdp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_udp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_fdp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_f6p_c,1.6133817807757897e-06,1.6092514493550452e-06
0.5,x_g1p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_adpglc_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ala__D_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_cpppg3_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_o2_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pppg9_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dhor__S_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_mqn8_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_mql8_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_orot_c,5.9071740161787796e-06,5.860388668963768e-06
0.5,x_glyclt_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_q8_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_glx_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_q8h2_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2dmmq8_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2dmmql8_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2obut_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2ahbut_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_s7p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_s17bp_c,0.0006015616229075787,0.0005906564150825674
0.5,x_23dhmp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_3mop_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_alac__S_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_indole_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ser__L_c,0.010757055255806693,0.010749643479416683
0.5,x_trp__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dhap_c,0.0029036121760157843,0.002797376549396522
0.5,x_glc__D_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_chor_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gln__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_anth_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_fum_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_succ_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pran_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pphn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_3psme_c,1.0000000000000004e-06,9.99999999999998e-07
0.5,x_2cpr5p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_3ig3p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4mop_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_leu__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dmpp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ipdp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_grdp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_frdp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_hmbil_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_uppg3_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ckdo_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_lipidA_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_kdolipid4_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_udcpdp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_u23ga_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_lipidX_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_mthgxl_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_lipidAds_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2mahmp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4mpetz_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_thmmp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2ddg6p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_g3p_c,0.00028938925100369014,0.0002849884591631527
0.5,x_dgtp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dgmp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_uri_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_6pgl_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_6pgc_c,2.6518383070674312e-05,2.651659466482517e-05
0.5,x_dgsn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pppi_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gsn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_3dhq_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_3dhsk_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_3c2hmp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_3c4mop_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gam6p_c,3.5534532342356546e-06,3.5068284592876253e-06
0.5,x_trdrd_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dadp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_trdox_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dcdp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dudp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_acald_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dump_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_mlthf_c,0.00025493161224742487,0.0002545099269855226
0.5,x_dhf_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dtmp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_thymd_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4ppcys_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pan4p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_10fthf_c,0.00016953117043097473,0.0001665902125997981
0.5,x_thf_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_23dhmb_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_3mob_c,1.0000000000000004e-06,1.0000000000000006e-06
0.5,x_ins_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4abut_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_sucsal_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_fad_c,4.3607142609121456e-05,4.351856851029677e-05
0.5,x_pydxn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pdx5p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_h2o2_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_asp__L_c,0.004543415306097827,0.004465344490907283
0.5,x_nmn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_thr__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2aobut_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_man_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_man6p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4ahmmp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4ampm_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_hco3_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_malcoa_c,0.06264071335225528,0.062448414098394134
0.5,x_2h3oppan_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2shchc_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_sucbz_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ichor_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_23ddhb_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_rbl__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ru5p__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_tartr__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_5dh4dglc_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pheme_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_hemeO_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_amet_c,0.10000000000000002,0.1
0.5,x_ametam_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_agm_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_urea_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_damp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dad_2_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gthrd_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_lgt__S_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pydx_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_arg__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_citr__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_argsuc_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_5mta_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_spmd_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dxyl5p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_mana_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2ddglcn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4c2me_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2p4c2me_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_altrn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_icit_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_acgam1p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_utp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_uacgam_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_uaccg_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gly_c,0.0025167814250479765,0.0024893469671662446
0.5,x_csn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_quln_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_nicrnt_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_hcys__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ahcys_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_met__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2omhmbl_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_lcts_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gal_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_tre6p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_g6p_c,2.8471004420352487e-05,2.842259603411156e-05
0.5,x_cinnm_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_cenchddd_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_cechddd_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dhpppn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dhcinnm_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gdpofuc_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gdpfuc_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dhpmp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dhnpt_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_6hmhpt_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_6hmhptpp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dpcoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_fru_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2me4p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_25drapp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_urate_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_alltn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_so4_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_aps_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_3ophb_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2oph_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2ohph_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2omph_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_tag6p__D_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_tagdp__D_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_acac_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_aacoa_c,0.00017234762550142523,0.00016887964394951332
0.5,x_sl26da_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_26dap_LL_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dmso_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dms_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_2pglyc_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_25dkglcn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_5dglcn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dttp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dtdpglu_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dtdp4d6dg_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4adcho_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4abz_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dha_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_udpgal_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_udpgalfur_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dtdp4d6dm_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dtdprmn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_5prdmbz_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_rdmbzi_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_duri_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_alltt_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_uamr_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ura_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ctp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_adn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_udcpp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ugmda_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_uagmda_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_uaagmda_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_aact_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ade_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gmhep17bp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gmhep1p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gmhep7p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_adphep_DD_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_adphep_LD_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_xtsn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_idon__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_fadh2_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gdptp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_adprib_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ncam_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_hpyr_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_glyc__R_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_acorn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_orn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_din_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4hbz_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_octdp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pnto__R_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4ppan_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dcamp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_acgam6p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_asn__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4mhetz_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_cbp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_cbasp_c,1.8831779839644578e-05,1.851894384974977e-05
0.5,x_ara5p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_kdo8p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_kdo_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_h2mb4p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_succoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_sucarg_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_sucglu_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_cynt_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_23dhdp_c,9.27243651933607e-06,9.26716403654649e-06
0.5,x_thdp_c,0.04087814097209281,0.04014910113236701
0.5,x_hom__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_phom_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gtspmd_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gua_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_suchms_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_phpyr_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_tmao_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_tma_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_e4p_c,4.532568761715088e-05,4.5312680407535966e-05
0.5,x_2dda7p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_nac_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_1pyr5c_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_f1p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_N1aspmd_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_rhcys_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dhptd_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_3dhgulnp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_xu5p__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_n8aspmd_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dtdp4addg_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dtdp4aaddg_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_23doguln_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_3dhguln_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_tre_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_betald_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_glyb_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_maltpt_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_maltttr_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_fmnh2_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_melib_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_fcl__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_fc1p_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_udpg_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_26dap__M_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_uamag_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_ugmd_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_uama_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_glu__D_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_urdglyc_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dctp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_dcmp_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_op4en_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_4h2opntn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_pro__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_3hpppn_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gdpmann_c,1.0000000000000004e-06,9.999999999999976e-07
0.5,x_gdpddman_c,1.0000000000000004e-06,9.999999999999976e-07
